sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
01860,2018,02,2018-02,bbc_news_tv,control,all three of the margraves’ children were sexually assaulted by larry nasser.,negative,-1,0.9964750409126282
01861,2018,02,2018-02,bbc_news_tv,control,he asked us not to show his face out of fear of reprisals.,negative,-1,0.9990102052688599
01862,2018,02,2018-02,bbc_news_tv,control,but there is some good news.,negative,-1,0.9892355799674988
01863,2018,02,2018-02,bbc_news_tv,control,they killed over a0 people at this shia cultural centre in december.,negative,-1,0.9976004958152771
01864,2018,02,2018-02,bbc_news_tv,control,but a conservative rejected the idea that the line would provide an alternative to flying to europe.,negative,-1,0.9983627200126648
01865,2018,02,2018-02,bbc_news_tv,control,what is unique about it?,positive,1,0.9980649352073669
01866,2018,02,2018-02,bbc_news_tv,control,that is not how our would you give me one minute?,negative,-1,0.9994587302207947
01867,2018,02,2018-02,bbc_news_tv,control,"it was my dad’s job, it is what he did.",positive,1,0.993104875087738
01868,2018,02,2018-02,bbc_news_tv,control,she was laying on the ﬂoor,negative,-1,0.9905459880828857
01869,2018,02,2018-02,bbc_news_tv,control,"but grey, gloomy, cold, damp and a little bit wintry in places for many, with temperatures at lunchtime only about 2-3 degrees.",negative,-1,0.9975442290306091
01870,2018,02,2018-02,bbc_news_tv,control,the government has rejected claims that dental care in england is in crisis.,negative,-1,0.9969360828399658
01871,2018,02,2018-02,bbc_news_tv,control,it was back in 1967 about but i met a film who became a great friend and he played a sounds to me of humpback whales.,positive,1,0.9982641339302063
01872,2018,02,2018-02,bbc_news_tv,control,"i have to say, i am baffled by the honourable lady’s comments, when compared to what her party did in office.",negative,-1,0.9994945526123047
01873,2018,02,2018-02,bbc_news_tv,control,"but is this a partisan republican stunt to discredit the and, by extension, the investigation of the special counsel, robert mueller, into possible russian collusion with the trump campaign?",negative,-1,0.9980387091636658
01874,2018,01,2018-01,bbc_news_tv,control,how many peopla did you there?,positive,1,0.9903952479362488
01875,2018,01,2018-01,bbc_news_tv,control,they will make their point in lots of different ways.,positive,1,0.9986907839775085
01876,2018,01,2018-01,bbc_news_tv,control,now they’re part of a team that performs more animal rescues than any other wildlife park in the world.,positive,1,0.9984013438224792
01877,2018,01,2018-01,bbc_news_tv,control,it is not just the entertainment industry.,positive,1,0.9951684474945068
01878,2018,01,2018-01,bbc_news_tv,control,and it was made perfectly clear that we would not know until much later and that we were not to talk to anybody about the training that we were doing or anything about it.,negative,-1,0.998768150806427
01879,2018,01,2018-01,bbc_news_tv,control,"if i was not satisfied, i called out, if was satisfied, i called out, ifjoe was satisfied, i rallad out, if joe was not satisfied, i called out, ifjoe was not satisfied he pulled away and ralled not satisfied he pulled away and called dummy run.",negative,-1,0.9940744042396545
01880,2018,01,2018-01,bbc_news_tv,control,people now weary of that as an excuse?,negative,-1,0.9985100626945496
01881,2018,01,2018-01,bbc_news_tv,control,yeah.,negative,-1,0.9958617687225342
01882,2018,01,2018-01,bbc_news_tv,control,they weren’t born killers.,negative,-1,0.9900131225585938
01883,2018,01,2018-01,bbc_news_tv,control,what measures can be put in lasting?,negative,-1,0.9903828501701355
01884,2018,01,2018-01,bbc_news_tv,control,"welcome to news, broadcasting to viewers in north america and around the globe.",positive,1,0.9985933899879456
01885,2018,01,2018-01,bbc_news_tv,control,more than one third of the entire crew involved in the mission.,negative,-1,0.9966042041778564
01886,2018,01,2018-01,bbc_news_tv,control,so i don’t carry a knife.,negative,-1,0.9982118606567383
01887,2018,01,2018-01,bbc_news_tv,control,"it’ll be accompanied by some heavy rains, as well.",positive,1,0.9936202168464661
01888,2018,01,2018-01,bbc_news_tv,control,"richard cousins was killed along with his two sons, his fiance, her daughter, and the pilot.",negative,-1,0.995541512966156
01889,2018,01,2018-01,bbc_news_tv,control,"thursday, wettest and windiest towards the south and west.",positive,1,0.9972414970397949
01890,2018,01,2018-01,bbc_news_tv,control,"and i think quite a chilly feel in the wind, despite temperatures still managing to make it into double figures to the south of the british isles.",positive,1,0.9924893379211426
01891,2018,01,2018-01,bbc_news_tv,control,"and it has to be said, hugh and your cruise has to be said, hugh and your cmise were has to be said, hugh and your cruise were responsible for the deaths of many thousands of civilians.",negative,-1,0.9982391595840454
01892,2018,01,2018-01,bbc_news_tv,control,-- prepared.,positive,1,0.9910773038864136
01893,2018,01,2018-01,bbc_news_tv,control,the impact that donald trump has had on the economy.,positive,1,0.9975787997245789
01894,2018,01,2018-01,bbc_news_tv,control,"i talked about churchill, and you said you felt anger towards churchill when he didn’t thank and salute the work of bomber command.",negative,-1,0.9969984292984009
01895,2018,01,2018-01,bbc_news_tv,control,"i am an employed, functioning adult and i also smoke weed, and i don’t think there’s anything wrong with that.",positive,1,0.998381495475769
01896,2018,01,2018-01,bbc_news_tv,control,does that still hurt?,negative,-1,0.9934725761413574
01897,2018,01,2018-01,bbc_news_tv,control,"in november, a campaign to convince teenagers not to carry knives was launched.",negative,-1,0.9945330619812012
01898,2018,01,2018-01,bbc_news_tv,control,the car park is next to exploding.,negative,-1,0.9987213015556335
01899,2018,01,2018-01,bbc_news_tv,control,but this ancient port town’s economy is still anchored in a much older maritime tradition.,positive,1,0.9983458518981934
01900,2018,01,2018-01,bbc_news_tv,control,more than one third of the entire crew involved in the mission.,negative,-1,0.9966042041778564
01901,2018,01,2018-01,bbc_news_tv,control,according to new scientific research the effects of alcohol depend heavily on our genetic and physical makeup.,positive,1,0.9971340894699097
01902,2018,01,2018-01,bbc_news_tv,control,"this is it, exploding over ras khaimah in the united arab emirates.",positive,1,0.9962990880012512
01903,2018,01,2018-01,bbc_news_tv,control,i’m getting really deep into it.,positive,1,0.9987253546714783
01904,2018,01,2018-01,bbc_news_tv,control,it is the first reported attack on a member of the security forces since the demonstrations began last week.,negative,-1,0.9931175708770752
01905,2018,01,2018-01,bbc_news_tv,control,there are a number of allegations against him.,negative,-1,0.9990853071212769
01906,2018,01,2018-01,bbc_news_tv,control,it never entered our mind.,negative,-1,0.9992669224739075
01907,2018,01,2018-01,bbc_news_tv,control,virginia langeberg reports.,positive,1,0.9872064590454102
01908,2018,01,2018-01,bbc_news_tv,control,no.,negative,-1,0.9984309077262878
01909,2018,01,2018-01,bbc_news_tv,control,looking five months will be cmcial.,positive,1,0.9147728681564331
01910,2018,01,2018-01,bbc_news_tv,control,nearly £110 for a yearly sussex.,negative,-1,0.9979934692382812
01911,2018,01,2018-01,bbc_news_tv,control,i think everyone is always amused by hollywood.,positive,1,0.9984779953956604
01912,2018,01,2018-01,bbc_news_tv,control,"that’s all very well when you are doing it in training but on the night itself, in may 1943, your particular mission was to go after the sorpe dam",positive,1,0.9481999278068542
01913,2018,01,2018-01,bbc_news_tv,control,confidence from china ahead of the 2022 winter olympics.,positive,1,0.9986265897750854
01914,2018,01,2018-01,bbc_news_tv,control,"those winds could be damaging, and even as the low starts to pull away on wednesday, behind it, we continue with strong winds, and the showers that get sucked in behind the low.",positive,1,0.9702448844909668
01915,2018,01,2018-01,bbc_news_tv,control,"the ending of nondisclosure agreements that ran, in ending of nondisclosure agreements that can, in some cases, be used to that ran, in some rases, be used to hide the that can, in some cases, be used to hide the perpetrator of sexual harassment.",positive,1,0.9916185736656189
01916,2018,01,2018-01,bbc_news_tv,control,i think it was good.,positive,1,0.9987838864326477
01917,2018,01,2018-01,bbc_news_tv,control,"the car park is next to the liverpool arena, where international horse show was taking place.",positive,1,0.9979851245880127
01918,2018,01,2018-01,bbc_news_tv,control,their loved jose forensic facility.,positive,1,0.9986452460289001
01919,2018,01,2018-01,bbc_news_tv,control,the chance to a bookshop for a promotions.,positive,1,0.9982913136482239
01920,2018,01,2018-01,bbc_news_tv,control,"police say the reasons for the increase are complex, but it underlines the importance of stop-and-search.",positive,1,0.9907604455947876
01921,2018,01,2018-01,bbc_news_tv,control,"tomorrow in holland, we are going to use money we picked up in belgium today, and then we will be in france and again it will be the same money.",negative,-1,0.9974562525749207
01922,2018,01,2018-01,bbc_news_tv,control,what is the message i want to give?,positive,1,0.9923868179321289
01923,2018,01,2018-01,bbc_news_tv,control,do you know everyone on this carriage?,positive,1,0.9902603030204773
01924,2018,01,2018-01,bbc_news_tv,control,quite windy with a hat scales for many of us and some heavy rain to boot.,negative,-1,0.9883224368095398
01925,2018,01,2018-01,bbc_news_tv,control,"they want legislation to stop companies that seem persistently to tolerate sexual harassment in their organisations and they also want a number of other measures, legal measures, that they think will help curb the sexual harassment that goes on around the world in workplaces.",positive,1,0.9936677813529968
01926,2018,01,2018-01,bbc_news_tv,control,"heavy rain, squally winds and hail and thunder.",positive,1,0.992445170879364
01927,2018,01,2018-01,bbc_news_tv,control,"to me, nothing sums up this country better than the indian railway network.",positive,1,0.9987686276435852
01928,2018,01,2018-01,bbc_news_tv,control,"debutant rob cross outplayed phil ""the power"" taylor in his final world darts final.",positive,1,0.9977389574050903
01929,2018,01,2018-01,bbc_news_tv,control,yes.,positive,1,0.9981873631477356
01930,2018,01,2018-01,bbc_news_tv,control,one campaigner who lost a son to knife crime says youngsters need more help to make the right choice.,positive,1,0.9910831451416016
01931,2018,01,2018-01,bbc_news_tv,control,let’s get more from our asia business hub with mariko oi.,positive,1,0.9988020658493042
01932,2018,01,2018-01,bbc_news_tv,control,"but we will then quickly watch this band of rain winging its way into the west, so the fine weather not set to last.",negative,-1,0.9987136125564575
01933,2018,01,2018-01,bbc_news_tv,control,"many of them, and i dare say you will soon have another generation following them.",positive,1,0.9956364035606384
01934,2018,01,2018-01,bbc_news_tv,control,coming from far and wide to run a bookshop.,positive,1,0.9972123503684998
01935,2018,01,2018-01,bbc_news_tv,control,but i think it is challanging,positive,1,0.9974775910377502
01936,2018,01,2018-01,bbc_news_tv,control,"the campaign is called time’s up, and includes hollywood stars such as cate blanchett, america ferrera and eva longoria.",positive,1,0.998051643371582
01937,2018,01,2018-01,bbc_news_tv,control,"a very warm welcome to the programme - briefing you on all you need to know in global news, business and sport.",positive,1,0.9988810420036316
01938,2018,01,2018-01,bbc_news_tv,control,exporter ‘s can benefit from exporter ‘s ran benefit from that.,positive,1,0.99762362241745
01939,2018,07,2018-07,bbc_news_tv,control,you know what?,negative,-1,0.913826584815979
01940,2018,07,2018-07,bbc_news_tv,control,"appointed by the pope, he has so far, and to his title as so far, and to his tiﬂa as archbishop so far, and to his title as archbishop of adelaide, stepping aside from his duties.",negative,-1,0.9941707253456116
01941,2018,07,2018-07,bbc_news_tv,control,do you care about that?,negative,-1,0.9973918199539185
01942,2018,07,2018-07,bbc_news_tv,control,it’s just an unbelievable state of affairs.,negative,-1,0.9987525939941406
01943,2018,07,2018-07,bbc_news_tv,control,they will have to fame to visit.,negative,-1,0.9943470358848572
01944,2018,07,2018-07,bbc_news_tv,control,"the diversjump in, they give the 0k symbol, they get handed the dive flags to make sure that no boats close to them.",positive,1,0.9952000379562378
01945,2018,07,2018-07,bbc_news_tv,control,"we thought that was the hottest june day on record, but it was the hottest day ever recorded in scotland.",positive,1,0.9978703260421753
01946,2018,07,2018-07,bbc_news_tv,control,our scotland correspondent reports from the island.,positive,1,0.9982643723487854
01947,2018,07,2018-07,bbc_news_tv,control,"you, with your playfulness, have turned it into light sabres from star wars.",positive,1,0.9832237958908081
01948,2018,07,2018-07,bbc_news_tv,control,has done much to bring the benefits of the digital revolution to the .,positive,1,0.9985021352767944
01949,2018,07,2018-07,bbc_news_tv,control,rick says he does not rare for these types of on.,positive,1,0.9962784647941589
01950,2018,07,2018-07,bbc_news_tv,control,"the feeling is that they had some food with them, obviously lots of water, it is free flowing, lots of water, it is free ﬂowing, it is lots of water, it is free flowing, it is potentially drinkable.",positive,1,0.9969276785850525
01951,2018,07,2018-07,bbc_news_tv,control,"one of the diving teams, one of the german divers walking into the complex.",positive,1,0.9975100755691528
01952,2018,07,2018-07,bbc_news_tv,control,"i understand the exceptional circumstances of this fire, but the fire and emergency services must be staffed, resourced and paid adequately to ensure they are sufficiently prepared for any emergency.",negative,-1,0.9498130083084106
01953,2018,07,2018-07,bbc_news_tv,control,whatever his handlers desire.,negative,-1,0.9941614270210266
01954,2018,07,2018-07,bbc_news_tv,control,’s,positive,1,0.9864668250083923
01955,2018,07,2018-07,bbc_news_tv,control,"that is a sign that those russian fans are taking a night off from the are taking a night offme the partying- are taking a night off from the partying, but i should also tell you that i will be going to that england match today in moscow, my first world cup match, of course i cannot wait and that might be a clue as to wait and that might be a due as to i am wait",positive,1,0.9941167831420898
01956,2018,07,2018-07,bbc_news_tv,control,i drink about 15 cups of tea.,negative,-1,0.9918031096458435
01957,2018,07,2018-07,bbc_news_tv,control,it was in part for him to election pledge.,positive,1,0.9965857267379761
01958,2018,07,2018-07,bbc_news_tv,control,"iwas getting ready for the penalty shootouts, but in literally the final seconds of that game, belgium scored a third goal to win that match.",positive,1,0.9982037544250488
01959,2018,07,2018-07,bbc_news_tv,control,it’s a life,positive,1,0.9983770847320557
01960,2018,07,2018-07,bbc_news_tv,control,all of this white is now gone.,negative,-1,0.9994115829467773
01961,2018,07,2018-07,bbc_news_tv,control,it is not anything to howl live.,negative,-1,0.998777449131012
01962,2018,07,2018-07,bbc_news_tv,control,"and date syrup, there’s a long, convoluted story that i could tell you about my experience with dates and reopening my grandfather’s import export company to import iraqi dates.",negative,-1,0.9981029033660889
01963,2018,07,2018-07,bbc_news_tv,control,"that night, there’s another murder in tijuana.",negative,-1,0.9908830523490906
01964,2018,07,2018-07,bbc_news_tv,control,"and it’s interesting the european partners have said they are likely to stick to it rather than go with the donald to it rather than go with the donald trump hard-line, going strong sanctions.",positive,1,0.9925064444541931
01965,2018,07,2018-07,bbc_news_tv,control,"further west, with a little more shelter we got that warmth and those temperatures yet again are set to respond.",positive,1,0.9988024234771729
01966,2018,07,2018-07,bbc_news_tv,control,: what we will send down there is food but we are not sure they ran down there is food but we are not sure they can eat because it’s been ten days.,negative,-1,0.9994704127311707
01967,2018,07,2018-07,bbc_news_tv,control,donald trump promising that a lot of drugs would come down in price.,positive,1,0.9727529287338257
01968,2018,07,2018-07,bbc_news_tv,control,"and so, then the soldier asked the locals what this was about, and he explained that saddam and uday were huge fans, and after all of this kind research that i did ifound out that saddam was a collector of an american artist named rowena morrill, and rowena morrill’s mentor was an artist named boris vallejo and boris vallejo designed a poster for the empire strikes back that has saddam that has darth vader holding two light sabres over his head.",positive,1,0.995739221572876
01969,2018,07,2018-07,bbc_news_tv,control,"until one year ago, many individual tourists could from america to cuba on what was called a ""people to people"" basis.",positive,1,0.9937273263931274
01970,2018,07,2018-07,bbc_news_tv,control,looking at a high of 20-26 degrees.,positive,1,0.996510922908783
01971,2018,07,2018-07,bbc_news_tv,control,will you look to banning those activities?,negative,-1,0.9992992877960205
01972,2018,07,2018-07,bbc_news_tv,control,"for example, we’re talking about the restaurant in new york or the enemy kitchen in chicago.",negative,-1,0.9939932227134705
01973,2018,07,2018-07,bbc_news_tv,control,we just want to know the history and to understand it was built.,positive,1,0.997803270816803
01974,2018,07,2018-07,bbc_news_tv,control,i have to think about my daughter.,positive,1,0.9960616230964661
01975,2018,07,2018-07,bbc_news_tv,control,"andrew plant, news.",positive,1,0.9298741817474365
01976,2018,07,2018-07,bbc_news_tv,control,"speaker, this was an ugly, ugly moment in our country but make history.",positive,1,0.9985130429267883
01977,2018,07,2018-07,bbc_news_tv,control,"now on news, it’s hardtalk with the artist michael rakowitz.",positive,1,0.9973457455635071
01978,2018,07,2018-07,bbc_news_tv,control,it was an elaction pladge.,negative,-1,0.98191237449646
01979,2018,07,2018-07,bbc_news_tv,control,one grandmother came forward and said she wanted to thank them for never giving up.,positive,1,0.9985867738723755
01980,2018,07,2018-07,bbc_news_tv,control,andrew plant reports.,positive,1,0.9890440702438354
01981,2018,07,2018-07,bbc_news_tv,control,our north america correspondent peter bowes is in los angeles.,positive,1,0.9963157773017883
01982,2018,07,2018-07,bbc_news_tv,control,"now covered in grass, most of that coal ash ended up here, nearly 300 miles south in a landfill just outside uniontown, alabama.",negative,-1,0.9968018531799316
01983,2018,07,2018-07,bbc_news_tv,control,they will have to wait new again until the boys can wait now again until the boys ran get out of the wait new again until the boys can get out of the complex.,negative,-1,0.9994527697563171
01984,2018,07,2018-07,bbc_news_tv,control,what’s happened is that tennis star hasn’t said anything pub“: tennis star hasn’t said anything public about this new sponsorship until he popped up on the tennis court on monday donning the japanese brand.,negative,-1,0.9979580640792847
01985,2018,07,2018-07,bbc_news_tv,control,yesterday when we were talking there were stewed you blurt track still jubilant russian fans partying after their ten’s victory.,positive,1,0.9876194000244141
01986,2018,07,2018-07,bbc_news_tv,control,-- we will.,positive,1,0.9961341619491577
01987,2018,07,2018-07,bbc_news_tv,control,"the dry, hot weather has created ideal conditions for the wildfires, causing them to spread over several days.",positive,1,0.9976931214332581
01988,2018,07,2018-07,bbc_news_tv,control,jesus understands man’s capacity for violence.,positive,1,0.9975759387016296
01989,2018,07,2018-07,bbc_news_tv,control,when i woke up this morning i did not think i would be able to hold something that normally belongs in a museum in my hands.,negative,-1,0.9976717829704285
01990,2018,07,2018-07,bbc_news_tv,control,"oh, wow!",positive,1,0.9942561984062195
01991,2018,07,2018-07,bbc_news_tv,control,"no, it certainly isn’t.",negative,-1,0.9993131160736084
01992,2018,07,2018-07,bbc_news_tv,control,get out!,negative,-1,0.9975766539573669
01993,2018,07,2018-07,bbc_news_tv,control,he’d shown no contrition.,negative,-1,0.9994994401931763
01994,2018,07,2018-07,bbc_news_tv,control,maybe a few isolated showers and the risk of a few showers just threatening across the far south.,negative,-1,0.9864311814308167
01995,2018,07,2018-07,bbc_news_tv,control,it was an election pledge.,positive,1,0.9964228272438049
01996,2018,07,2018-07,bbc_news_tv,control,we are struggling to get anywhere at a reasonable price.,negative,-1,0.9995046854019165
01997,2018,07,2018-07,bbc_news_tv,control,"no, i don’t put a gun to people’s head to make them take drugs.",negative,-1,0.9915169477462769
01998,2018,07,2018-07,bbc_news_tv,control,more rain later this week will complicate things.,negative,-1,0.9972787499427795
01999,2018,07,2018-07,bbc_news_tv,control,"his performance so instrumental, frustration boiled over.",negative,-1,0.9960927367210388
02000,2018,07,2018-07,bbc_news_tv,control,"happily, the youth hostel network offers a lower rate and high standards.",positive,1,0.9988419413566589
02001,2018,07,2018-07,bbc_news_tv,control,how on earth ran somebody that’s sacked.,negative,-1,0.9994587302207947
02002,2018,07,2018-07,bbc_news_tv,control,this is the business briefing.,positive,1,0.9981998205184937
02003,2018,07,2018-07,bbc_news_tv,control,"there’s certainly been plenty of those, with cabinet members gathering at chequers at the end of the week to thrash out what britain’s future relationship with the should be.",positive,1,0.9975926280021667
02004,2018,06,2018-06,bbc_news_tv,control,i think we have to do three things.,negative,-1,0.9958673715591431
02005,2018,06,2018-06,bbc_news_tv,control,"and i think also, this tool could be used in plants that are grown in various niches around the world, notjust in crops that are grown commercially.",positive,1,0.998636782169342
02006,2018,06,2018-06,bbc_news_tv,control,he spoke about it when he met with sergei lavrov.,positive,1,0.9969600439071655
02007,2018,06,2018-06,bbc_news_tv,control,"over a two or three hour period, if you are unlucky there will be a few communities who could see some flooding problems again where we could get 50 or 60 millimetres of rain, enough to cause the flooding problems we saw on thursday.",negative,-1,0.995629072189331
02008,2018,06,2018-06,bbc_news_tv,control,cause flooding problems like we saw on thursday.,negative,-1,0.998244047164917
02009,2018,06,2018-06,bbc_news_tv,control,so the question now is how would europe retaliate?,negative,-1,0.9915105104446411
02010,2018,06,2018-06,bbc_news_tv,control,he’s right.,positive,1,0.9939267039299011
02011,2018,06,2018-06,bbc_news_tv,control,gavin lee reporting from madrid.,positive,1,0.9964711666107178
02012,2018,06,2018-06,bbc_news_tv,control,"so in terms of the chances of success, you are talking 100%.",positive,1,0.9961808919906616
02013,2018,06,2018-06,bbc_news_tv,control,goodbye.,negative,-1,0.9916350841522217
02014,2018,06,2018-06,bbc_news_tv,control,"what they can do, we are able to do exactly the same.",positive,1,0.9943055510520935
02015,2018,06,2018-06,bbc_news_tv,control,"and there is concern not least within president trump’s own party, the republican party, which has a history of being a free-trade party.",negative,-1,0.998198926448822
02016,2018,06,2018-06,bbc_news_tv,control,"still some showers and storms drifting slowly across the northern half of scotland and northern ireland on sunday, but the further south you are, more in the way of sunshine.",negative,-1,0.6781262159347534
02017,2018,06,2018-06,bbc_news_tv,control,similar sentiments were expressed by fellow rapper dave.,positive,1,0.9902320504188538
02018,2018,06,2018-06,bbc_news_tv,control,"no, no, ‘0’s!",negative,-1,0.9994483590126038
02019,2018,06,2018-06,bbc_news_tv,control,how would it be used in humans?,positive,1,0.9727325439453125
02020,2018,06,2018-06,bbc_news_tv,control,at the heart of this crisis a corrupt party.,negative,-1,0.9993832111358643
02021,2018,06,2018-06,bbc_news_tv,control,"the decision has drawn international condemnation and the threat of retaliation from the countries affected, all generally allies of the .",negative,-1,0.9993520379066467
02022,2018,06,2018-06,bbc_news_tv,control,products against which they themselves will raise tariffs to be from china which is also being threatened.,negative,-1,0.9994243383407593
02023,2018,06,2018-06,bbc_news_tv,control,"but he is really stuck his finger on what he sees as the problem, the italians should do more problam, the italians should do more work and problem, the italians should do more work and less corruption, basically.",negative,-1,0.9959198236465454
02024,2018,06,2018-06,bbc_news_tv,control,what was the phrase?,negative,-1,0.9835598468780518
02025,2018,06,2018-06,bbc_news_tv,control,i think everybody will get over this in due course.,positive,1,0.9968711733818054
02026,2018,06,2018-06,bbc_news_tv,control,that’s a threat you see too?,negative,-1,0.9963866472244263
02027,2018,06,2018-06,bbc_news_tv,control,"if i go instagram and search for, say, ""elephant selfie"", under that hashtag, there are almost 15,000 posts.",negative,-1,0.9951987862586975
02028,2018,06,2018-06,bbc_news_tv,control,have you managed to take a photo where you’re the only ones in it?,negative,-1,0.9981591105461121
02029,2018,06,2018-06,bbc_news_tv,control,it started me thinking about the whole eugenics movement and government-sponsored programmes that could use a technology like this in principle for purposes that i think many people would find repugnant.,negative,-1,0.6601167321205139
02030,2018,06,2018-06,bbc_news_tv,control,the trump be fought on many fronts.,positive,1,0.9962396621704102
02031,2018,06,2018-06,bbc_news_tv,control,"i think in the intervening six years, i have, i guess i have started to recognise the potential for that kind of editing to remove dangerous mutations from the human germ line in a way that could really alleviate human suffering",positive,1,0.9972147345542908
02032,2018,06,2018-06,bbc_news_tv,control,"and i think that kind of purpose, i think it could be an important technology.",positive,1,0.9977858066558838
02033,2018,06,2018-06,bbc_news_tv,control,"well, the response so far, whether it is from jean-claude or macron, the jean-claude juncker or matron, the french jean-claude juncker or macron, the french president, is you can’t play that game with us, there will be retaliation.",negative,-1,0.998231828212738
02034,2018,06,2018-06,bbc_news_tv,control,"it’s sam in singapore, 1am in london and 8pm in new york where on friday one of president kim jung un’s closest aides will hand deliver a letter from the north korean leader to president donald trump.",positive,1,0.9971320629119873
02035,2018,06,2018-06,bbc_news_tv,control,the thing that surprised me most was that it was not as smelly as i thought it was going to be.,positive,1,0.9985836744308472
02036,2018,06,2018-06,bbc_news_tv,control,it is the most beautiful statue.,positive,1,0.9985892176628113
02037,2018,06,2018-06,bbc_news_tv,control,outspoken but rarely at the age of 7a.,negative,-1,0.9931269884109497
02038,2018,06,2018-06,bbc_news_tv,control,essentially what is happening this morning as investors essentially reacting with shock over the news that australia’s third-largest bank is expected to face these criminal cartel charges.,negative,-1,0.9985052347183228
02039,2018,06,2018-06,bbc_news_tv,control,"that river, like many, was long ago paved over and forgotten.",negative,-1,0.9972516894340515
02040,2018,06,2018-06,bbc_news_tv,control,i love how affectionate they are with each other.,positive,1,0.9988596439361572
02041,2018,06,2018-06,bbc_news_tv,control,yeah.,negative,-1,0.9958617687225342
02042,2018,06,2018-06,bbc_news_tv,control,"we could see around 30 millimetres of rain falling in the space of an hour but over a two or three hour period, if you’re unlucky there are communities that could seek flooding problems that could seek ﬂooding problams again and that could seek flooding problems again and we could get about 50 or 60 millimetres of rain enough to cause flooding problems like we saw cause ﬂooding problams like we saw on thursday.",negative,-1,0.9829467535018921
02043,2018,06,2018-06,bbc_news_tv,control,"written under ronnie barker’s pseudonym gerald wiley, there are production notes suggesting this was a first draft.",negative,-1,0.9972405433654785
02044,2018,06,2018-06,bbc_news_tv,control,"yeah, really good.",positive,1,0.9984602928161621
02045,2018,06,2018-06,bbc_news_tv,control,this is news.,positive,1,0.9897604584693909
02046,2018,06,2018-06,bbc_news_tv,control,"so from the patient’s point of view, it would be as simple as an injection?",negative,-1,0.9895618557929993
02047,2018,06,2018-06,bbc_news_tv,control,children in care are amongst the most vulnerable in society.,positive,1,0.994705855846405
02048,2018,06,2018-06,bbc_news_tv,control,"mexico and canada immediately slapped back, and ‘anada immediately slapped back, announcing and canada immediately slapped back, announcing their own levies on american goods, and europe is promising to follow suit.",negative,-1,0.9980742931365967
02049,2018,06,2018-06,bbc_news_tv,control,in other news we have got a look at the indian government and their attempt to sell a stake in air india which has failed to attract a single which has failed to attract a singla bidder.,negative,-1,0.9994186162948608
02050,2018,06,2018-06,bbc_news_tv,control,it also makes him angry and confused.,negative,-1,0.9979349374771118
02051,2018,06,2018-06,bbc_news_tv,control,they recognise excellence in british and irish songwriting.,positive,1,0.9987229704856873
02052,2018,06,2018-06,bbc_news_tv,control,the last time england lost a home test was against the west indies in the first one was 1995.,negative,-1,0.9964243769645691
02053,2018,06,2018-06,bbc_news_tv,control,yes he did.,positive,1,0.998214602470398
02054,2018,06,2018-06,bbc_news_tv,control,something that’s made millions and millions of people laugh over a -year period.,positive,1,0.9984935522079468
02055,2018,06,2018-06,bbc_news_tv,control,it is patently absurd.,negative,-1,0.9994838237762451
02056,2018,06,2018-06,bbc_news_tv,control,the met office amber warning in effect until 6 this morning.,negative,-1,0.9933794736862183
02057,2018,06,2018-06,bbc_news_tv,control,"hey, it is lipstick!",negative,-1,0.9914844632148743
02058,2018,06,2018-06,bbc_news_tv,control,"it wants to spend more and cut taxes which may put it into conflict with the spending rules and the new the spending mles and the new interior the spending rules and the new interior minister, the league’s leader wants a tough new policy on migration which may provoke argument.",negative,-1,0.9936761260032654
02059,2018,06,2018-06,bbc_news_tv,control,"the thunderstorms from yesterday took a while to get going but once they did, they did bring a lot of rain and lightning.",positive,1,0.9970967769622803
02060,2018,06,2018-06,bbc_news_tv,control,"but eventually we will be able to, and what will we see?",negative,-1,0.9947915077209473
02061,2018,06,2018-06,bbc_news_tv,control,"if i don’t have, like, my acrylic nails on or, like, ten, or my eyelashes, i do feel a bit, like, depressed.",negative,-1,0.9980826377868652
02062,2018,06,2018-06,bbc_news_tv,control,"scotland and northern ireland, parts of northern england has seen the worst of those.",negative,-1,0.9934459328651428
02063,2018,06,2018-06,bbc_news_tv,control,"decision was a mistake and illegal, echoed by the german finance minister, olaf scholz, who said that the european union would react strongly and wisely, coordinating among countries and the bloc’s partners.",positive,1,0.9943787455558777
02064,2018,06,2018-06,bbc_news_tv,control,absolutely true.,positive,1,0.997797966003418
02065,2018,06,2018-06,bbc_news_tv,control,pakistan have something remarkable to build upon something remarkabla to build upon but england something remarkable to build upon but england for some time have been making mnning but england for some time have been making running repairs.,positive,1,0.9920815229415894
02066,2018,06,2018-06,bbc_news_tv,control,"but holding onto those problems and holding onto those prohlams and holding onto those thoughts, problems and holding onto those thoughts, thinking you’re the only one that goes through it, that’s the killer.",negative,-1,0.9905393123626709
02067,2018,06,2018-06,bbc_news_tv,control,"retaliation from other countries, and certainly from europe and canada, they have already announced lists of products against which they themselves will raise tariffs.",negative,-1,0.9962963461875916
02068,2018,06,2018-06,bbc_news_tv,control,"and this fast moving molten stream from kilauea volcano, is cutting a path through everything in its way.",positive,1,0.9962594509124756
02069,2018,06,2018-06,bbc_news_tv,control,"it doesn’t seem to worry donald trump in recent weeks, he said when a country like the is losing many billions of dollars on trade, trade wars are good and easy to win.",positive,1,0.9866504669189453
