sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
00987,2018,01,2018-01,bbc_news_tv,control,do you have in you any sense of remorse or regret or guilt for those deaths?,negative,-1,0.9963257908821106
00988,2018,01,2018-01,bbc_news_tv,control,what measures can be put in lasting?,negative,-1,0.9903828501701355
00989,2018,01,2018-01,bbc_news_tv,control,what measures ran be put in place?,negative,-1,0.9911166429519653
00990,2018,01,2018-01,bbc_news_tv,control,what measures can be put in place?,negative,-1,0.9883822798728943
00991,2018,01,2018-01,bbc_news_tv,control,"george harrison, the former beetle, is recovering in hospital after being stabbed at his oxfordshire home.",negative,-1,0.9919117093086243
00992,2018,01,2018-01,bbc_news_tv,control,"the shop, which once came close to closure, turned around by those were the dream of running a bookshop and the dream of mnning a bookshop and want the want the chance to test that our.",positive,1,0.9988454580307007
00993,2018,01,2018-01,bbc_news_tv,control,a fine dropped dose to freezing.,positive,1,0.998555600643158
00994,2018,01,2018-01,bbc_news_tv,control,"we create our own supply chain, we work with collact own supply chain, we work with collect this, schools, charities, individuals at home, he collect the waste products for us and then we work with other local partners to work with other oral partners to orally work with other local partners to locally recyclable waste.",positive,1,0.9986721277236938
00995,2018,01,2018-01,bbc_news_tv,control,"scientists have been developing a breakthrough gene editing technique called , hoping it could treat thousands of genetic diseases.",positive,1,0.9868203997612
00996,2018,01,2018-01,bbc_news_tv,control,"the speed of which we have moved forward from a discovery in 2012 to testing animal systems in 2017, again, is unprecedented.",positive,1,0.9967917799949646
00997,2018,01,2018-01,bbc_news_tv,control,"at least three unhealthy snacks and drinks a day - that’s how much the average child in england is consuming, say public health england.",negative,-1,0.9973254203796387
00998,2018,01,2018-01,bbc_news_tv,control,"this public health england campaign is warning that snacking has got out of hand and is increasing the chance of type 2 diabetes, heart disease and cancer.",positive,1,0.9881101846694946
00999,2018,01,2018-01,bbc_news_tv,control,public health england is advising snacks are limited to just 100 calories and eaten no eaten no more than twice a day.,negative,-1,0.9981511235237122
01000,2018,01,2018-01,bbc_news_tv,control,"for a surge in crewe, those invested in the stock market, making deals and making business investment, donald trump is wonderful.",positive,1,0.9987900853157043
01001,2018,01,2018-01,bbc_news_tv,control,"in some cases, travellers will find themselves paying more than £100 extra 3 year.",negative,-1,0.9994920492172241
01002,2018,07,2018-07,bbc_news_tv,control,mexico’s new president has to deal with the epidemic of murders this country endures and stem the flow of guns from abroad.,positive,1,0.9961923360824585
01003,2018,07,2018-07,bbc_news_tv,control,"scientists in scotland have produced a sheep called dolly, that was cloned in a laboratory using a cell from another sheep.",negative,-1,0.9982459545135498
01004,2018,07,2018-07,bbc_news_tv,control,"we will have one other hearing to determine the arrangement, he will end up wearing a tag and a curfew with six months extra on bail.",negative,-1,0.9992389678955078
01005,2018,07,2018-07,bbc_news_tv,control,he said the two conservative parties in the governing coalition had reached an agreement on tougher border controls.,positive,1,0.9874793887138367
01006,2018,07,2018-07,bbc_news_tv,control,"merkel’s party relies on horst seehofer’s party to form a coalition government which has, it seems, managed to survive what was perhaps its toughest test so far.",positive,1,0.9985297918319702
01007,2018,07,2018-07,bbc_news_tv,control,he said they’d reached an agreement on tougher border controls.,positive,1,0.9966493248939514
01008,2018,07,2018-07,bbc_news_tv,control,"to lose one unworkable customs variant may be regarded as misfortune, but to lose both looks like carelessness.",negative,-1,0.9995014667510986
01009,2018,07,2018-07,bbc_news_tv,control,"the intelligence and security committee, or , said it was ""beyond doubt"" that britain was aware how the handled some detainees and british agencies supplied intelligence despite suspecting abuse in 200 cases.",negative,-1,0.993798553943634
01010,2018,07,2018-07,bbc_news_tv,control,so could there been a greater use of endoscopies to test for early signs of bowel cancer?,positive,1,0.9907038807868958
01011,2018,07,2018-07,bbc_news_tv,control,"public health england has said there’s a shortage of clinical endoscopists to deal with a potentially increased workload, it was an issue taken up at question-time in the house of lords.",negative,-1,0.9886317849159241
01012,2018,07,2018-07,bbc_news_tv,control,my mother was one of them so early diagnosis is vital and i congratulate the government in introducing the new test which will save lives.,positive,1,0.9988136291503906
01013,2018,07,2018-07,bbc_news_tv,control,"they were found in a chamber close to a were found in a chamber dose to a beach, a shelf were found in a chamber close to a beach, a shelf that was raised above the water.",positive,1,0.9677854180335999
01014,2018,07,2018-07,bbc_news_tv,control,"scientists in scotland have produced a sheep called dolly, that was cloned in a laboratory using a cell from another sheep.",negative,-1,0.9982459545135498
01015,2018,07,2018-07,bbc_news_tv,control,is mexico’s new president has to deal with the epidemic of murders this country endures and stem the flow of guns from abroad.,positive,1,0.9956187605857849
01016,2018,07,2018-07,bbc_news_tv,control,he said the two conservative parties in the governing coalition had reached an agreement on tougher border controls.,positive,1,0.9874793887138367
01017,2018,07,2018-07,bbc_news_tv,control,"merkel’s christian democratic union party relies on seehofer’s party to form germany’s coalition government which has, it seems, managed to survive what was perhaps its toughest test so far.",positive,1,0.9984906911849976
01018,2018,07,2018-07,bbc_news_tv,control,he said they’d reached agreement on tougher border controls.,positive,1,0.9961298704147339
01019,2018,07,2018-07,bbc_news_tv,control,"we are citizens and appears to be regularﬂights, and all of the rules i’ve seen so far suggests that you cannot travel from the to cuba for tourism, even if we are not citizens.",negative,-1,0.9983320832252502
01020,2018,07,2018-07,bbc_news_tv,control,"owen, your confusion is understandable because the rules on flights between the and cuba keep changing.",negative,-1,0.9983304142951965
01021,2018,07,2018-07,bbc_news_tv,control,"scientists in scotland have produced a sheep called dolly, that was cloned in a laboratory using a cell from another sheep.",negative,-1,0.9982459545135498
01022,2018,07,2018-07,bbc_news_tv,control,mexico’s new president has to deal with the epidemic of murders this country endures and stem the flow of guns from abroad.,positive,1,0.9961923360824585
01023,2018,07,2018-07,bbc_news_tv,control,he said the two conservative parties in the governing coalition had reached an agreement on tougher border controls.,positive,1,0.9874793887138367
01024,2018,07,2018-07,bbc_news_tv,control,"merkel’s christian democratic union party relies on seehofer’s party to form germany’s coalition government which has, it seems, managed to survive what was perhaps its toughest test so far.",positive,1,0.9984906911849976
01025,2018,07,2018-07,bbc_news_tv,control,he said they’d reached agreement on tougher border controls.,positive,1,0.9961298704147339
01026,2018,07,2018-07,bbc_news_tv,control,my guest today has made it his mission to test the boundaries of what we think of as art.,positive,1,0.998379111289978
01027,2018,07,2018-07,bbc_news_tv,control,"saddam hussein became the hate figure for all of america and the country that you’d known through your grandparents and your mum as a place of heritage, of language, of food, of all of these positive warm feelings, suddenly was defined to most americans as somewhere hateful and frightening.",negative,-1,0.9939510822296143
01028,2018,07,2018-07,bbc_news_tv,control,"and date syrup, there’s a long, convoluted story that i could tell you about my experience with dates and reopening my grandfather’s import export company to import iraqi dates.",negative,-1,0.9981029033660889
01029,2018,07,2018-07,bbc_news_tv,control,"ever time one of the most historic pieces was destroyed, or places was defiled, there was a storm of outrage which seemed to, in a sense, get under the skin of people more than the daily toll of deaths of human beings.",positive,1,0.9978052973747253
01030,2018,07,2018-07,bbc_news_tv,control,"oh, i don’t think i was ever a pro-warartist, um no, but now, would you say it’s one of your driving forces to deliver messages through your art that are about, i don’t want to put words in your mouth, the negative impacts of war?",negative,-1,0.973518431186676
01031,2018,07,2018-07,bbc_news_tv,control,the frenchjustice minister has sent inspectors to the prison to see if security measures are strong enough in the wake of his escape.,negative,-1,0.7613965272903442
01032,2018,07,2018-07,bbc_news_tv,control,"scientists in scotland have produced a sheep called dolly, that was cloned in a laboratory using a cell from another sheep.",negative,-1,0.9982459545135498
01033,2018,06,2018-06,bbc_news_tv,control,"however, given the pace at which the research is advancing and the interest in this kind of editing, i do think it’s incredibly important for scientists and everybody else who’s interested to be involved in a discussion right now about potential and how to protect the sanctity of human life.",positive,1,0.9983238577842712
01034,2018,06,2018-06,bbc_news_tv,control,and they’ve been quick to promise retaliatory measures.,positive,1,0.9643310904502869
01035,2018,06,2018-06,bbc_news_tv,control,"the american administration has made a decision today that we deplore, and obviously is going to lead to retaliatory measures, as it must but we regret that.",negative,-1,0.9993232488632202
01036,2018,06,2018-06,bbc_news_tv,control,it’s totally unacceptable that a country is imposing these measures when it comes to trade.,negative,-1,0.999481737613678
01037,2018,06,2018-06,bbc_news_tv,control,china has shown a lot of goodwill so if this negotiation does not result in positive progress then china ran only not result in positive progress then china can only say we have done our china ran only say we have done our part.,negative,-1,0.9869547486305237
01038,2018,06,2018-06,bbc_news_tv,control,"wilbur ross signalled that, even with the sanctions against their allies in the and canada and mexico there is some flexibility is which gives is some ﬂexibility is which gives room is some flexibility is which gives room for them to withdraw again and the same happened to china when they had been promising deadlines and that there would be a list of goods released and so on and so forth but they never really put a specific guidelines on when the tariffs will be fermented so there is definitely room for the to go back to being a bit more diplomatic.",negative,-1,0.9974468946456909
01039,2018,06,2018-06,bbc_news_tv,control,the striker tested positive for cocaine last october following a world cup qualifier.,negative,-1,0.99813312292099
01040,2018,06,2018-06,bbc_news_tv,control,he had a tougher test and the croatians squandered a match point and went on to lose the third set on a tie-break before going on to take victory in four sets.,positive,1,0.9981505274772644
01041,2018,06,2018-06,bbc_news_tv,control,"they lead the two-test series, 1-0 with england sweating on the fitness of all-rounder ben stokes ahead of the match in leeds.",positive,1,0.9983676075935364
01042,2018,06,2018-06,bbc_news_tv,control,the last time england lost a home test was against the west indies in the first one was 1995.,negative,-1,0.9964243769645691
01043,2018,06,2018-06,bbc_news_tv,control,there will be counterbalancing measures.,positive,1,0.9791449308395386
01044,2018,06,2018-06,bbc_news_tv,control,it’s totally unacceptable that a country is imposing unilateral measures when it comes to world trade.,negative,-1,0.9994545578956604
01045,2018,06,2018-06,bbc_news_tv,control,"it wants to spend more and cut taxes which may put it into conflict with the spending rules and the new the spending mles and the new interior the spending rules and the new interior minister, the league’s leader wants a tough new policy on migration which may provoke argument.",negative,-1,0.9936761260032654
01046,2018,06,2018-06,bbc_news_tv,control,the dwarf planet pluto has long been a mystery to scientists.,negative,-1,0.9909867644309998
01047,2018,06,2018-06,bbc_news_tv,control,and since then scientists have been trying to make sense of sights they’d never expected.,positive,1,0.9961118102073669
01048,2018,06,2018-06,bbc_news_tv,control,"then scientists have found dunes forming in very different conditions on mars, venus and now pluto.",positive,1,0.996429979801178
01049,2018,06,2018-06,bbc_news_tv,control,so what we hope -- while we hope that russia can play a good positive that russia ran play a good positive rola.,positive,1,0.9985742568969727
01050,2018,06,2018-06,bbc_news_tv,control,that russia can play a good positive role.,positive,1,0.9985777139663696
01051,2018,06,2018-06,bbc_news_tv,control,"this is true, it was a project that started as a collaboration with emmanuelle charpentier and we were working on bacterial immune system known as crispr, which led to the discovery of the mechanism of this protein c359 and how it can be programmed to cut .",positive,1,0.9920293092727661
01052,2018,06,2018-06,bbc_news_tv,control,"i think the ease at which it’s been possible to create the cells that cause sickle-cell anaemia in the laboratory, this has not been done yet in a person but when i saw scientists, initially at harvard, that were actually doing these experiments, i was really, really blown away.",positive,1,0.9955630302429199
01053,2018,06,2018-06,bbc_news_tv,control,what sort of cases?,negative,-1,0.6809126734733582
01054,2018,06,2018-06,bbc_news_tv,control,"well, cases like inherited disease, so i have met with many people that have genetic disease in their family that is inherited by their kids, so things like huntington’s disease, which is a degenerative neurological disorder, this is an example of a disease where we have known about the mutation that causes it for several decades but there’s currently no way to treat these patients.",positive,1,0.9905399084091187
01055,2018,06,2018-06,bbc_news_tv,control,"well, ithink, she’s following guidelines that have been in place for a while, since before crispr-cas9 came along.",positive,1,0.9978221654891968
01056,2018,06,2018-06,bbc_news_tv,control,these are regulations that have been in position to govern the way that scientists do research.,positive,1,0.9964206218719482
01057,2018,06,2018-06,bbc_news_tv,control,you make the point about the rules in the united states.,positive,1,0.9909263849258423
01058,2018,06,2018-06,bbc_news_tv,control,"however, given the pace at which the research is advancing and the interest in this kind of editing, i do think it’s incredibly important for scientists and everybody else who’s interested to be involved in a discussion right now about potential and how to protect the sanctity of human life.",positive,1,0.9983238577842712
01059,2018,06,2018-06,bbc_news_tv,control,we will announce in the next couple of hours counterbalancing measures.,negative,-1,0.992194652557373
01060,2018,06,2018-06,bbc_news_tv,control,it’s totally unacceptable that a country is imposing unilateral measures when it comes to world trade.,negative,-1,0.9994545578956604
01061,2018,06,2018-06,bbc_news_tv,control,so while we hope that russia can play a good positive role.,positive,1,0.9977942705154419
01062,2018,06,2018-06,bbc_news_tv,control,"it wants to spend more and cut taxes, which may put it into conﬂict with the spending rules.",negative,-1,0.9943729639053345
01063,2018,06,2018-06,bbc_news_tv,control,the dwarf planet pluto has long been a mystery to scientists.,negative,-1,0.9909867644309998
01064,2018,06,2018-06,bbc_news_tv,control,and since then scientists have been trying to make sense of sights they’d never expected.,positive,1,0.9961118102073669
01065,2018,06,2018-06,bbc_news_tv,control,"and scientists have found dunes forming in very different conditions on mars, venus and now pluto.",positive,1,0.9977200627326965
01066,2018,06,2018-06,bbc_news_tv,control,the 165-acre complex houses a rescue centre and thailand’s first wildlife hospital.,positive,1,0.9988105297088623
01067,2018,06,2018-06,bbc_news_tv,control,"here in the wildlife hospital, babies that have been rescued or abandoned are cared for in the nursery.",positive,1,0.998299777507782
01068,2018,06,2018-06,bbc_news_tv,control,"you will need to be respectful and follow all the rules, but you might pick up a little spiritual enlightenment along the way.",positive,1,0.9964612126350403
01069,2018,06,2018-06,bbc_news_tv,control,"we got donned up in overalls, hard hats, waders, a small oxygen supply.",positive,1,0.9979463219642639
01070,2018,06,2018-06,bbc_news_tv,control,"we’ll announce, in the next couple of hours, counterbalancing measures.",negative,-1,0.988761842250824
01071,2018,06,2018-06,bbc_news_tv,control,it’s totally unacceptable that a country is imposing unilateral measures when it comes to world trade.,negative,-1,0.9994545578956604
01072,2018,06,2018-06,bbc_news_tv,control,"a positive role, particularly we’ve heard the raising of the issue of railways, and if everything ends really well, then 12 june, there should have a lot of economic benefits to both sides.",positive,1,0.9983567595481873
01073,2018,06,2018-06,bbc_news_tv,control,"it wants to spend more and cut taxes, which may put it into conflict with the spending rules.",negative,-1,0.9971840977668762
01074,2018,06,2018-06,bbc_news_tv,control,the dwarf planet pluto has long been a mystery to scientists.,negative,-1,0.9909867644309998
01075,2018,06,2018-06,bbc_news_tv,control,and since then scientists have been trying to make sense of sights they’d never expected.,positive,1,0.9961118102073669
01076,2018,06,2018-06,bbc_news_tv,control,"and scientists have found dunes forming in very different conditions on mars, venus and now pluto.",positive,1,0.9977200627326965
01077,2018,06,2018-06,bbc_news_tv,control,"this is true, it was a project that started as a collaboration with emmanuelle charpentier and we were working on bacterial immune system known as crispr, which led to the discovery of the mechanism of this protein c359 and how it can be programmed to cut .",positive,1,0.9920293092727661
01078,2018,06,2018-06,bbc_news_tv,control,"i think the ease at which it’s been possible to create the cells that cause sickle-cell anaemia in the laboratory, this has not been done yet in a person but when i saw scientists, initially at harvard, that were actually doing these experiments, i was really, really blown away.",positive,1,0.9955630302429199
01079,2018,06,2018-06,bbc_news_tv,control,what sort of cases?,negative,-1,0.6809126734733582
01080,2018,06,2018-06,bbc_news_tv,control,"well, cases like inherited disease, so i have met with many people that have genetic disease in their family that is inherited by their kids, so things like huntington’s disease, which is a degenerative neurological disorder, this is an example of a disease where we have known about the mutation that causes it for several decades but there’s currently no way to treat these patients.",positive,1,0.9905399084091187
01081,2018,06,2018-06,bbc_news_tv,control,"well, ithink, she’s following guidelines that have been in place for a while, since before crispr-cas9 came along.",positive,1,0.9978221654891968
01082,2018,06,2018-06,bbc_news_tv,control,these are regulations that have been in position to govern the way that scientists do research.,positive,1,0.9964206218719482
01083,2018,06,2018-06,bbc_news_tv,control,you make the point about the rules in the united states.,positive,1,0.9909263849258423
01084,2018,06,2018-06,bbc_news_tv,control,"however, given the pace at which the research is advancing and the interest in this kind of editing, i do think it’s incredibly important for scientists and everybody else who’s interested to be involved in a discussion right now about potential and how to protect the sanctity of human life.",positive,1,0.9983238577842712
01085,2018,06,2018-06,bbc_news_tv,control,"the measures are coming into effect, with europe, canada, and mexico saying they will hit back.",negative,-1,0.9911529421806335
01086,2018,06,2018-06,bbc_news_tv,control,it is totally unacceptable that a country is imposing unilateral measures.,negative,-1,0.99946528673172
01087,2018,06,2018-06,bbc_news_tv,control,the rhino international restrictions on the which international restrictions on the drug which makes it harder to which makes it harder to control.,negative,-1,0.9976398944854736
01088,2018,06,2018-06,bbc_news_tv,control,captainjoe root leads his team in the second test against pakistan later.,positive,1,0.9972851276397705
01089,2018,06,2018-06,bbc_news_tv,control,there was positive news coming out of asia for some trade and the italian situation seems to be resolved.,positive,1,0.9979144930839539
01090,2018,06,2018-06,bbc_news_tv,control,"the trump administration says the levies are needed to protect national security, while the countries on the receiving end of the measures have promised to retaliate.",negative,-1,0.9973989725112915
01091,2018,06,2018-06,bbc_news_tv,control,it is totally unacceptable that a country is imposing unilateral measures when it comes to world trade.,negative,-1,0.9994685053825378
01092,2018,06,2018-06,bbc_news_tv,control,the government says it has put in place a range of measures to help create stable environments.,positive,1,0.9983879327774048
01093,2018,06,2018-06,bbc_news_tv,control,"leaders from the affected countries have called the measures unjustified, and vowed to retaliate.",negative,-1,0.998472273349762
01094,2018,06,2018-06,bbc_news_tv,control,"its front page describes a new cancer blood test as a ""holy grail"" and explains it could show early warning signs for ten types of tumour years before someone falls ill.",positive,1,0.9899663925170898
01095,2018,06,2018-06,bbc_news_tv,control,this is the cancer blood test held as the holy grail.,positive,1,0.9934367537498474
01096,2018,06,2018-06,bbc_news_tv,control,"the accuracy of the study is between 50- 901: the accuracy of the study is between 50- 90% so that, even 50% is better 50- 9096 so that, even 5096 is better than it is 50- 90% so that, even 50% is better than it is unless you say things like ovarian cancer i think it is 80- 901: like ovarian cancer i think it is 80- 90% is the detection rate and 80- 9096 is the detection rate and dearty, the 80- 90% is the detection rate and clearly, the earlier you can get it, dearty, the eartier you ran get it, the more clearly, the earlier you can get it, the more likely chance there is of a successful kind of recovery and kind of outcome.",positive,1,0.9981685876846313
01097,2018,06,2018-06,bbc_news_tv,control,"people know they are used to military purposes but also an amazing picture from haiti where it was used, literally within it for minutes, the start disaster recovery.",positive,1,0.9985027313232422
01098,2018,03,2018-03,bbc_news_tv,control,"we briefly saw kimi raikkonen and fernando alonso taking to the track in barcelona for the third day of pre-season formula one testing, but it was more ""snowman"" than ""iceman"" on wednesday.",negative,-1,0.9971221089363098
01099,2018,03,2018-03,bbc_news_tv,control,operational rules are to treat all vessels as suspicious?,negative,-1,0.9992478489875793
01100,2018,03,2018-03,bbc_news_tv,control,"this is the impact of a saudi air strike in sanaa, in animo close to strike in sanaa, in animo dose to the strike in sanaa, in animo close to the defence ministry.",negative,-1,0.9877550005912781
01101,2018,03,2018-03,bbc_news_tv,control,"hundreds of schools suspended classes too, with many businesses telling workers to stay at home.",negative,-1,0.9993160963058472
01102,2018,03,2018-03,bbc_news_tv,control,students have adopted that slogan as the name of their campaign to push for stricter gun measures.,positive,1,0.9920646548271179
01103,2018,03,2018-03,bbc_news_tv,control,at the white house president rob held 3 the white house president rob held a bipartisan meeting when he seem to support expanded background checks for gun for gun purchasers and other measures.,positive,1,0.9909728765487671
01104,2018,03,2018-03,bbc_news_tv,control,"she’s someone who is very close to president trump, a dose to president tmmp, a confident, close to president trump, a confident, someone he really trusts, confident, someone he really tmsts, and i think confident, someone he really trusts, and i think this loss will be felt very keenly by him.",positive,1,0.9814152121543884
01105,2018,03,2018-03,bbc_news_tv,control,the constitutional rights of these marchers are the rights of citizens of the united states and they should be protected so that they don’t get their heads broken and sent to hospital.,positive,1,0.9972339272499084
01106,2018,03,2018-03,bbc_news_tv,control,scientists believe they have detected the signals emitted by the first stars as the reform.,positive,1,0.9953450560569763
01107,2018,03,2018-03,bbc_news_tv,control,retail trading may decline by 22% in the next year.,negative,-1,0.998439371585846
01108,2018,03,2018-03,bbc_news_tv,control,"in the most serious of cases, the commissioner will refer her findings to the committee on standards.",negative,-1,0.9934770464897156
01109,2018,03,2018-03,bbc_news_tv,control,"on the 20th of february i asked all charities receiving aid to give me assurances on safeguarding and reporting of historic cases, by monday last.",positive,1,0.9951260685920715
01110,2018,03,2018-03,bbc_news_tv,control,"the latest proposal, proposition, is that retail trading may decline by 22% in the next year.",negative,-1,0.9971488118171692
01111,2018,03,2018-03,bbc_news_tv,control,"we have made changes in the autumn budget, we have measures worth to pointer billion, in terms of cutting business rates and bring a degree of fairness to the system, there are limits to how far one will go, one has to accept that a lot of what is happening as a result of what the consumers want, and this is obviously up to the retail sector itself to be able to adapt and change in the face of changing consumer and social trends.",positive,1,0.996293842792511
01112,2018,03,2018-03,bbc_news_tv,control,including two previous cases of dangerous driving.,negative,-1,0.998376727104187
01113,2018,03,2018-03,bbc_news_tv,control,operational rules are to treat all vessels as suspicious?,negative,-1,0.9992478489875793
01114,2018,03,2018-03,bbc_news_tv,control,a neighbourhood dose to the defence ministry.,positive,1,0.9978728294372559
01115,2018,03,2018-03,bbc_news_tv,control,students have adopted that slogan as the name of their campaign to push for stricter gun measures.,positive,1,0.9920646548271179
01116,2018,03,2018-03,bbc_news_tv,control,at the white house president trump held a bipartisan meeting when he seem to support expanded background checks for gun purchasers and other measures.,positive,1,0.9927113056182861
01117,2018,03,2018-03,bbc_news_tv,control,the americans have successfully test a weapon which successfuuy test a weapon which dwarfs successfully test a weapon which dwarfs the force of the bomb dropped on hiroshima.,positive,1,0.9968944787979126
01118,2018,03,2018-03,bbc_news_tv,control,"the constitutional rights of these marshals are the rights of the citizens of the , and they should be protected so they do not get their heads broken and sent to hospital.",positive,1,0.9976999163627625
01119,2018,03,2018-03,bbc_news_tv,control,"reddit too, the site where the community started, changed its rules to forbid involuntary fake pornography.",positive,1,0.993546187877655
01120,2018,03,2018-03,bbc_news_tv,control,operational rules are to treat all vessels as suspicious?,negative,-1,0.9992478489875793
01121,2018,03,2018-03,bbc_news_tv,control,"this is the impact of a saudi airstrike in sa’naa, a neighbourhood dose to the defence ministry.",negative,-1,0.9855149984359741
01122,2018,03,2018-03,bbc_news_tv,control,"hundreds of schools suspended classes, and many businesses have been telling workers to stay at home.",negative,-1,0.9993846416473389
01123,2018,03,2018-03,bbc_news_tv,control,students have adopted that slogan as the name of their campaign to push for stricter gun measures.,positive,1,0.9920646548271179
01124,2018,03,2018-03,bbc_news_tv,control,at the white house president trump held a bipartisan meeting when he seem to support expanded background checks for gun purchasers and other measures.,positive,1,0.9927113056182861
01125,2018,03,2018-03,bbc_news_tv,control,the americans have successfully test a weapon which dwarfs the force of the bomb dropped on hiroshima.,positive,1,0.9857420921325684
01126,2018,03,2018-03,bbc_news_tv,control,"the constitutional rights of these marches are the rights of the citizens of the , and they should be protected even testing them out so they do not get their heads broken and sent to hospital.",positive,1,0.9983274340629578
01127,2018,03,2018-03,bbc_news_tv,control,"what you want to tell me is the direction of travel is positive that if one looks at recent developments, for example, the european parliamentary reporter on kosovo says that because of actions your government has taken, kosovo is now ""off the train of liberalisation of its relationship with the european union"".",negative,-1,0.9974763989448547
01128,2018,03,2018-03,bbc_news_tv,control,"if you look at the other cases, it did not function that well.",negative,-1,0.9994601607322693
01129,2018,03,2018-03,bbc_news_tv,control,"we still have rules, after the last tragedies.",positive,1,0.9758678674697876
01130,2018,03,2018-03,bbc_news_tv,control,he says the government shows immaturity and signs of panic and is risking isolation from the international community who helped us declare independence in the first place.,negative,-1,0.999005138874054
01131,2018,03,2018-03,bbc_news_tv,control,"if you switch on the television you seek positive examples of the future of russia, but life is tough here.",negative,-1,0.9800031185150146
01132,2018,03,2018-03,bbc_news_tv,control,students have adopted that slogan as the name of their campaign to push for stricter gun measures.,positive,1,0.9920646548271179
01133,2018,03,2018-03,bbc_news_tv,control,at the white house president trump held a bipartisan meeting when he seem to support expanded background checks for gun purchasers and other measures.,positive,1,0.9927113056182861
01134,2018,03,2018-03,bbc_news_tv,control,the americans have successfully test a weapon which dwarfs the force of the bomb dropped on hiroshima.,positive,1,0.9857420921325684
01135,2018,03,2018-03,bbc_news_tv,control,"the constitutional rights of these marchers are the rights of the citizens of the , and they should be protected so they do not get their heads broken and sent to hospital.",positive,1,0.9974657297134399
01136,2018,03,2018-03,bbc_news_tv,control,"the portland trailblazers go in search of a fifth successive win and snowmen are the flavour of the day snowmen are the ﬂavour of the day in barcelona, snowmen are the flavour of the day in barcelona, replacing the formula 1 testing.",positive,1,0.9986807703971863
01137,2018,03,2018-03,bbc_news_tv,control,arsene wenger is that a man 1 testing.,negative,-1,0.9895743727684021
01138,2018,03,2018-03,bbc_news_tv,control,"they were banned from the debris games by the after state-sponsored doping, lot: after state-sponsored doping, but despite after state-sponsored doping, but despite this, 160 russians impeded as neutrals and two of them failed drugs test.",negative,-1,0.9971950054168701
01139,2018,03,2018-03,bbc_news_tv,control,the biggest names in formula 1 were taken to the track in barcelona for the third day of pre-season testing on thursday but after snow postponed the morning session it was not the drivers getting all the attention.,negative,-1,0.9892738461494446
01140,2018,03,2018-03,bbc_news_tv,control,the giants of the industry could be losing their gloss and on the markets the month of march begins on a negative note following another day of losses on wall street.,negative,-1,0.9993003606796265
01141,2018,03,2018-03,bbc_news_tv,control,there are signs of a recovery in brazil.,positive,1,0.9935211539268494
01142,2018,03,2018-03,bbc_news_tv,control,"5% on the dowjones but in asia, the decline continues.",negative,-1,0.9993703961372375
01143,2018,05,2018-05,bbc_news_tv,control,so let’s take a very important test case of what is happening between east and west- that is poland.,positive,1,0.9977795481681824
01144,2018,05,2018-05,bbc_news_tv,control,"how embarrassed are you, asjustice commissioner, that your own country in is refusing to accept the commission’s rules.",negative,-1,0.9992403984069824
01145,2018,05,2018-05,bbc_news_tv,control,"and you, it seems, have been putting forward the idea - or you were, a little while ago - that countries should be judged and that those who are failing to adhere to the rules may find that they have to deal with consequences in terms of contributions to cohesion funds and other things they get from the budget - essentially, punishment for bad behaviour in terms of finance and budget.",negative,-1,0.9954113364219666
01146,2018,05,2018-05,bbc_news_tv,control,"already these countries had to comply with many, many rules.",negative,-1,0.9986733198165894
01147,2018,05,2018-05,bbc_news_tv,control,"thinking about your own country, the most recent euro-barometer poll had only 30% of czechs had a positive view of the european union.",negative,-1,0.9972180128097534
01148,2018,05,2018-05,bbc_news_tv,control,"one can say from your own president, and to a certain extent your prime minister in the czech republic, one can also talk about leaders ofjustice and law in poland - there is a deep, deep strain of euroscepticism.",negative,-1,0.9910724759101868
01149,2018,05,2018-05,bbc_news_tv,control,i am responsible partly for security measures.,negative,-1,0.9737176895141602
01150,2018,05,2018-05,bbc_news_tv,control,"i also explained the procedure, respecting the rules, and the selection respects the rules.",positive,1,0.998538613319397
01151,2018,05,2018-05,bbc_news_tv,control,very likely the rules of the procedure do enable such quick action.,positive,1,0.996454119682312
01152,2018,05,2018-05,bbc_news_tv,control,"again, i think it was sufficiently explained that the rules have been respected, and that mrjuncker is open to changing the rules in the future, if some people think they are not right.",positive,1,0.9986342787742615
01153,2018,05,2018-05,bbc_news_tv,control,this is by the rules - do you think those rules are right?,positive,1,0.9830837249755859
01154,2018,05,2018-05,bbc_news_tv,control,i’m not an expert on international rules and the commission.,negative,-1,0.9976465106010437
01155,2018,05,2018-05,bbc_news_tv,control,you have also said europe is taking measures to ensure it can’t happen again.,positive,1,0.9918294548988342
01156,2018,05,2018-05,bbc_news_tv,control,"the protection of data, and we need to insist that companies including those giants operating in the european market from the united states, american companies, fully comply with the data protection rules in the .",positive,1,0.9968830347061157
01157,2018,05,2018-05,bbc_news_tv,control,"yes, but the new data protection regulations that are coming in very soon, they have, you know, quite big fines, i think of 20 million euros for companies that do not adhere to the strict protection rules.",positive,1,0.943150520324707
01158,2018,05,2018-05,bbc_news_tv,control,"according to other rules, the people have to be asked in a simple way, because the people - not all of them are lawyers, who are able to read sophisticated texts.",positive,1,0.9838700890541077
01159,2018,05,2018-05,bbc_news_tv,control,"and there is a fear among some that the rules are going to actually put new costs on start-up businesses, innovative tech companies, inside europe, and actually hamper their growth.",negative,-1,0.9984647035598755
