sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
03126,2019,10,2019-10,bbc_news_tv,control,"to say the obvious, it is on a knife edge, very fine and falling it is on a knife edge, very fine and calling the outcome will be pretty difficult.",positive,1,0.4629
03127,2019,10,2019-10,bbc_news_tv,control,of course i will come to the honourable genﬂaman.,positive,1,0.4767
03128,2019,10,2019-10,bbc_news_tv,control,"we are going to let you go, you have been very patient, final thought, katy, on where we now stand looking at next week.",neutral,0,0.0
03129,2019,10,2019-10,bbc_news_tv,control,i am grateful to her.,positive,1,0.4588
03130,2019,10,2019-10,bbc_news_tv,control,"stephen crabb, thank deserves a.",positive,1,0.3612
03131,2019,10,2019-10,bbc_news_tv,control,i think there is a decent chance.,positive,1,0.25
03132,2019,10,2019-10,bbc_news_tv,control,it says that any controversial issue has to be decided by a cross community vote.,negative,-1,0.2023
03133,2019,10,2019-10,bbc_news_tv,control,how ran we trust the foreign secretary who rights.,positive,1,0.5106
03134,2019,10,2019-10,bbc_news_tv,control,now this setback effectively rules out no deal and requires him mles out no deal and requires him to send a rules out no deal and requires him to send a letter he said he would never send.,negative,-1,0.4019
03135,2019,10,2019-10,bbc_news_tv,control,"i am october, just anyone rannot read.",neutral,0,0.0
03136,2019,10,2019-10,bbc_news_tv,control,"work through next weekend, as well.",positive,1,0.2732
03137,2019,10,2019-10,bbc_news_tv,control,"and then you are explaining to us the complexity of the legislation, his assertion at the dispatch box was that this could be completed as a parliamentary be completed as a partiamentary process and be completed as a parliamentary process and legislative process by the end of october.",neutral,0,0.0
03138,2019,10,2019-10,bbc_news_tv,control,"we came here with a job to do, to provide clarity and a sense of going forward for the nation after three years when the house of commons has gone round in circles chasing its tail on round in cirdas chasing its tail on brexit.",positive,1,0.4019
03139,2019,10,2019-10,bbc_news_tv,control,today they have that opportunity.,positive,1,0.4215
03140,2019,10,2019-10,bbc_news_tv,control,"you keep saying we can do it, but if you are the opposition parties, you will be thinking we are going to put down an amendment requiring treasury economic impacts, what will be the effect on economy of this plan?",positive,1,0.6956
03141,2019,10,2019-10,bbc_news_tv,control,"don’t argue with the chair, i am telling you what the situation is.",negative,-1,0.34
03142,2019,10,2019-10,bbc_news_tv,control,"so next week, the government will introduce the legislation needed for us to leave the with our new deal on october 31.",negative,-1,0.0516
03143,2019,10,2019-10,bbc_news_tv,control,"frankly, people don’t have much frankly, peopla don’t have much faith in frankly, people don’t have much faith in the prime minister’s reassurances on this.",positive,1,0.7906
03144,2019,10,2019-10,bbc_news_tv,control,michael gove to the government.,neutral,0,0.0
03145,2019,10,2019-10,bbc_news_tv,control,what do you think should happen now?,neutral,0,0.0
03146,2019,10,2019-10,bbc_news_tv,control,the conservatives thought they could pick up 19 easily at some point.,positive,1,0.34
03147,2019,10,2019-10,bbc_news_tv,control,you’re not worried about the warnings that some manufacturers have put out about no deal?,negative,-1,0.3637
03148,2019,10,2019-10,bbc_news_tv,control,"if they proceed with the bill through the house of commons, that might be something to avoid, having to write the letter and i’m sure he will have advice on that",neutral,0,0.0258
03149,2019,10,2019-10,bbc_news_tv,control,are expected to be voting on the brexit agreement that borisjohnson secured with the earlier this week.,positive,1,0.7096
03150,2019,10,2019-10,bbc_news_tv,control,thank you for the overview and the analysis from belfast.,positive,1,0.3612
03151,2019,10,2019-10,bbc_news_tv,control,partiament wanted good friday agreement.,positive,1,0.7269
03152,2019,10,2019-10,bbc_news_tv,control,do you remember what he said?,neutral,0,0.0
03153,2019,10,2019-10,bbc_news_tv,control,that rather than eating rake.,neutral,0,0.0
03154,2019,10,2019-10,bbc_news_tv,control,50 would have been on the economy.,neutral,0,0.0
03155,2019,10,2019-10,bbc_news_tv,control,i think the leader of the house of commons is making a statement at the moment about future business.,neutral,0,0.0
03156,2019,10,2019-10,bbc_news_tv,control,it shows how low the trust is in parliament.,positive,1,0.296
03157,2019,10,2019-10,bbc_news_tv,control,and we have to stand by it.,neutral,0,0.0
03158,2019,10,2019-10,bbc_news_tv,control,through a ran be done in a few days.,neutral,0,0.0
03159,2019,10,2019-10,bbc_news_tv,control,they could potentially hold an extraordinary summit to discuss that extension on the 31st of october itself because the deadline runs out at 11pm time.,neutral,0,0.0
03160,2019,10,2019-10,bbc_news_tv,control,a short distance away from where are voting on what are you picking up now?,neutral,0,0.0
03161,2019,10,2019-10,bbc_news_tv,control,a lot of peopla he will pull it again.,neutral,0,0.0
03162,2019,10,2019-10,bbc_news_tv,control,"as anna and menon was telling us earlier, to get this -- telling us eartier, to get this -- as anand telling us earlier, to get this -- as anand was saying earlier, to get as anand was saying eartier, to get this through by as anand was saying earlier, to get this through by the sist as anand was saying earlier, to get this through by the 31st is to put it this through by the sist is to put it mildly this through by the 31st is to put it mildly unlikely.",neutral,0,0.0
03163,2019,10,2019-10,bbc_news_tv,control,"how quickly it look to those who sent us here at now if we say to them, we made those sacred promises but now we choose to dishonour them?",positive,1,0.2023
03164,2019,10,2019-10,bbc_news_tv,control,"ireland did not want brexit, doesn’t want brexit.",neutral,0,0.0201
03165,2019,10,2019-10,bbc_news_tv,control,they just left less than 2a hours bmssels.,neutral,0,0.0
03166,2019,10,2019-10,bbc_news_tv,control,"the tone of the contribution and indeed if we are to believe it, the kind of words coming out from unnamed sources at number 10, was not in that kind of area and seem to suggest that he would not be requesting an extension, is not just bluster?",positive,1,0.0772
03167,2019,10,2019-10,bbc_news_tv,control,"following the vote today, what will you say?",neutral,0,0.0
03168,2019,10,2019-10,bbc_news_tv,control,"order, we now come demotion number two, minister or whip on duty formally not moved.",positive,1,0.0772
03169,2019,10,2019-10,bbc_news_tv,control,in a few moments i will introduce my new panel.,neutral,0,0.0
03170,2019,10,2019-10,bbc_news_tv,control,i am in that ramp and i think as quickly as possible.,neutral,0,0.0
03171,2019,10,2019-10,bbc_news_tv,control,the big question what happens next?,neutral,0,0.0
03172,2019,10,2019-10,bbc_news_tv,control,"they are all of the view that the deal needs to be scrutinised, that it drives a wedge between northern ireland and the rest of the .",neutral,0,0.0
03173,2019,10,2019-10,bbc_news_tv,control,it is ensure that that is still the case.,positive,1,0.3818
03174,2019,10,2019-10,bbc_news_tv,control,"i suspect boris will to suspect boris johnson will to bring his deal back to parliament, bring his deal back to partiament, partly bring his deal back to parliament, partly because he thinks it might go through, partly because he thinks the optis through, partly because he thinks the optics might be good for him if the optis might be good for him if there is a the optics might be good for him if there is a general election.",positive,1,0.6486
03175,2019,10,2019-10,bbc_news_tv,control,"if it is passed, it bills in another delay and we heard michael gove saying there that if it is passed, then the government is not minded to have that big vote on the deal itself.",negative,-1,0.3182
03176,2019,10,2019-10,bbc_news_tv,control,"in his speech, the member no, iwon’t.",neutral,0,0.0
03177,2019,09,2019-09,bbc_news_tv,control,"now on news, witness history - tiananmen square remembered in china, also how britain pioneered an alternative to prison.",negative,-1,0.5106
03178,2019,09,2019-09,bbc_news_tv,control,i can’t imagine there are many hotels around that can boast their own handwritten robbie,neutral,0,0.0
03179,2019,09,2019-09,bbc_news_tv,control,"right now, over 20,000 compromised personal computers are under our control.",neutral,0,0.0
03180,2019,09,2019-09,bbc_news_tv,control,stop brexit!,negative,-1,0.3595
03181,2019,09,2019-09,bbc_news_tv,control,have a look at who tracks me.,neutral,0,0.0
03182,2019,09,2019-09,bbc_news_tv,control,they’re neglecting me.,negative,-1,0.4019
03183,2019,09,2019-09,bbc_news_tv,control,if you shutdown our parliament .,neutral,0,0.0
03184,2019,09,2019-09,bbc_news_tv,control,it never goes away.,neutral,0,0.0
03185,2019,09,2019-09,bbc_news_tv,control,a sport mourning the loss of one of its brightest stars.,negative,-1,0.0516
03186,2019,09,2019-09,bbc_news_tv,control,"some, unfairly so, say he will act for remainers but it’s not that - he will facilitate parliament having a voice.",neutral,0,0.0
03187,2019,09,2019-09,bbc_news_tv,control,""" wow, there is one bonus out of all of this, which is that i don’t actually have to hear racist bigots outside comedy clubs anymore.",positive,1,0.7003
03188,2019,09,2019-09,bbc_news_tv,control,"once we have done our work, cleaned up, our group, our team leader will sit us down and we all eat together, which is fantastic, because you’re notjust coming here to volunteer, you’re also here to make friends.",positive,1,0.7717
03189,2019,09,2019-09,bbc_news_tv,control,"in the middle of the week the wind direction will change again with high pressure to the west of the , drawing down cooler fresher more north-westerly wind bringing sunshine and some showers.",positive,1,0.25
03190,2019,09,2019-09,bbc_news_tv,control,"some want to remain, some want a soft brexit, to stay in a close relationship with the and so on and so forth and this is what theresa may tried to do, tojoin these interests.",positive,1,0.3818
03191,2019,09,2019-09,bbc_news_tv,control,"we were busy engineering it, but we didn’t have any tools.",neutral,0,0.0
03192,2019,09,2019-09,bbc_news_tv,control,"for me, it was really a personal experience.",neutral,0,0.0
03193,2019,09,2019-09,bbc_news_tv,control,"i am anti the european union, yes.",positive,1,0.1027
03194,2019,09,2019-09,bbc_news_tv,control,"well, this is the zero electric climate control system.",positive,1,0.2732
03195,2019,09,2019-09,bbc_news_tv,control,we’ll be back next month with more first-hand accounts of extraordinary moments in history.,neutral,0,0.0
03196,2019,09,2019-09,bbc_news_tv,control,"it seems now it may simply have been the work of this one gunman, and the police are stressing that this information that they are giving us could still change.",neutral,0,0.0258
03197,2019,09,2019-09,bbc_news_tv,control,"some of the other relatives broke down and cried, but i didn’t want to show that weakness.",negative,-1,0.714
03198,2019,09,2019-09,bbc_news_tv,control,"we have rain coming into northern ireland, pushing into scotland, into cumbria, some very wet weather actually over the hills late in the day.",neutral,0,0.0
03199,2019,09,2019-09,bbc_news_tv,control,the 32-year-old singer got engaged to art dealer casparjopling last year and was greeted by cheers from the crowd.,positive,1,0.7845
03200,2019,09,2019-09,bbc_news_tv,control,"it is about a no-deal brexit, it’s about the hatred and it is about hindering democratic processes.",negative,-1,0.6369
03201,2019,09,2019-09,bbc_news_tv,control,"as you watch, you’ll be given options to dive deeper, or maybe to look at things from a different perspective, or maybe to skip one entirely.",neutral,0,0.0
03202,2019,09,2019-09,bbc_news_tv,control,"the gunman, described by police as white and his mid-thirties, was shot dead as he tried to escape.",negative,-1,0.5574
03203,2019,09,2019-09,bbc_news_tv,control,make sure to keep sending us your stories and your photos of the places you live and places you love.,positive,1,0.7579
03204,2019,09,2019-09,bbc_news_tv,control,is it about brexit or conservatives?,neutral,0,0.0
03205,2019,09,2019-09,bbc_news_tv,control,"but in between those showers, there is still a chance of catching the northern lights for northern areas.",positive,1,0.3612
03206,2019,09,2019-09,bbc_news_tv,control,"the reichstag was a victorian building with a lot of ornaments, decoration, suddenly it was changed, like a sketch, like what is essential of the height, the width, the forms and they are all hidden by this fragile material that moves with the wind, in constant motion.",positive,1,0.6124
03207,2019,09,2019-09,bbc_news_tv,control,what are your fears for this hurricane?,negative,-1,0.4215
03208,2019,09,2019-09,bbc_news_tv,control,"let’s be honest, you can tell if a guy is on drugs.",positive,1,0.5106
03209,2019,09,2019-09,bbc_news_tv,control,with that cooler air coming down temperatures will drop away and it will be chillier than it was last night.,negative,-1,0.2732
03210,2019,09,2019-09,bbc_news_tv,control,reports from the region said more than a0 people were killed in a missile strike that targeted a meeting of leaders ofjihadist factions.,negative,-1,0.7184
03211,2019,09,2019-09,bbc_news_tv,control,"if i were him, i would look for some deal, pretend it is a great significant change, face down the hardliners and then claim a triumph.",positive,1,0.8225
03212,2019,09,2019-09,bbc_news_tv,control,"labour says this is an embarrassing admission, but the education policies of successive tory governments have failed.",negative,-1,0.5574
03213,2019,09,2019-09,bbc_news_tv,control,a sunny start for many parts of england and wales.,positive,1,0.4215
03214,2019,09,2019-09,bbc_news_tv,control,"we maintain 42,000 prisoners in victorian conditions designed for half that number.",negative,-1,0.4588
03215,2019,09,2019-09,bbc_news_tv,control,we’ve got another band of cloud and showers pushing through northern ireland and heading towards scotland.,neutral,0,0.0
03216,2019,09,2019-09,bbc_news_tv,control,"into the new week, and we will replace the north-westerly winds with milder, cloudier west-south-westerly winds.",neutral,0,0.0
03217,2019,09,2019-09,bbc_news_tv,control,"through interactive experiences, it’s possible to keep tabs on viewers’ habits, and you may be giving out more information about yourself than you think.",positive,1,0.34
03218,2019,09,2019-09,bbc_news_tv,control,or is it up to mean people have to get out?,neutral,0,0.0
03219,2019,09,2019-09,bbc_news_tv,control,"wow, look at this!",positive,1,0.6239
03220,2019,09,2019-09,bbc_news_tv,control,but for some the stigma is too great.,positive,1,0.7684
03221,2019,09,2019-09,bbc_news_tv,control,i’m wrong about everything all the time.,negative,-1,0.4767
03222,2019,09,2019-09,bbc_news_tv,control,the dos are absolutely boat free.,positive,1,0.5542
03223,2019,09,2019-09,bbc_news_tv,control,this is world news.,neutral,0,0.0
03224,2019,09,2019-09,bbc_news_tv,control,"if they are not on this list, they are not considered citizens, their fate decided by a paper printout.",neutral,0,0.0
03225,2019,09,2019-09,bbc_news_tv,control,i didn’t have a radio to listen to updates about the crackdown.,neutral,0,0.0
03226,2019,09,2019-09,bbc_news_tv,control,but critics of the regime believe the case was in fact a political attempt to punish the officers for advocating change in fidel castro’s communist cuba.,negative,-1,0.8126
03227,2019,09,2019-09,bbc_news_tv,control,"when we first got to the airport, people’s luggage was opened out and clothes and everything thrown everywhere so they can check for gold and money, and for some reason my parents put a ring on my finger and we were told to get that ring off me and because the ring was so tight, we had a struggle to take it off and my parents tried everything to take this ring off and in the end it was cut off.",negative,-1,0.5267
03228,2019,09,2019-09,bbc_news_tv,control,this is comparable to hurricane in 2004 and people in hurricane jean in 2004 and peopla in town have hurricanejean in 2004 and people in town have been taking it seriously.,negative,-1,0.1779
03229,2019,09,2019-09,bbc_news_tv,control,hi.,neutral,0,0.0
03230,2019,09,2019-09,bbc_news_tv,control,what now for the nearly two million people here in assam who have been left disenfranchised?,neutral,0,0.0
03231,2019,09,2019-09,bbc_news_tv,control,the frenchman’s death is the first driver fatality at a formula 1 race weekend since ayrton senna was killed in 1994.,negative,-1,0.9313
03232,2019,09,2019-09,bbc_news_tv,control,we’ve worn it.,negative,-1,0.296
03233,2019,09,2019-09,bbc_news_tv,control,christo tells witness history how they did it.,neutral,0,0.0
03234,2019,09,2019-09,bbc_news_tv,control,mark easton reports if you shutdown our parliament we will shut down the streets!,neutral,0,0.0
03235,2019,09,2019-09,bbc_news_tv,control,they voted to trigger article 50.,neutral,0,0.0
03236,2019,09,2019-09,bbc_news_tv,control,xijin is editor of one of beijing’s ultra-loyal communist party-run papers.,neutral,0,0.0
03237,2019,09,2019-09,bbc_news_tv,control,let’s go check it out.,neutral,0,0.0
03238,2019,09,2019-09,bbc_news_tv,control,dozens of militants were killed when the government responded with air strikes.,negative,-1,0.7906
03239,2019,09,2019-09,bbc_news_tv,control,that does give residents time to prepare.,neutral,0,0.0
03240,2019,09,2019-09,bbc_news_tv,control,""" turns out he had met her in transit in cuba.",neutral,0,0.0
03241,2019,09,2019-09,bbc_news_tv,control,"come on then, spen.",neutral,0,0.0
03242,2019,09,2019-09,bbc_news_tv,control,it is kind of alarming to know it is similar to hurricane jane and that similar to hurriranejane and that it is coming similar to hurricane jane and that it is coming from the east so it is pretty high water it is eerie to see a totally empty we are taking it seriously apologies.,negative,-1,0.3864
03243,2019,09,2019-09,bbc_news_tv,control,another band of cloud and showers pushing through northern ireland and heading towards scotland.,neutral,0,0.0
03244,2019,09,2019-09,bbc_news_tv,control,"they do have the numbers, i think they still have the time, even though a few days have been cut off.",negative,-1,0.2732
03245,2019,09,2019-09,bbc_news_tv,control,"a few hundred activists, though, are intent on violence.",negative,-1,0.6249
03246,2019,09,2019-09,bbc_news_tv,control,"yeah,",positive,1,0.296
03247,2019,09,2019-09,bbc_news_tv,control,"the authorities confirmed that two officers fired live rounds into the air, during operations to clear protesters from the streets.",negative,-1,0.4404
03248,2019,09,2019-09,bbc_news_tv,control,"a warm welcome to click online, the first of a new series for all those interested in new technology and the internet.",positive,1,0.765
03249,2019,09,2019-09,bbc_news_tv,control,"but as we know with these things, this storm is very unpredictable, really still he to tell exactly where it will go next, and so, for that reason, residents and officials here are certainly still taking this storm very seriously.",positive,1,0.1557
03250,2019,09,2019-09,bbc_news_tv,control,"she found him here, in this paddy field.",neutral,0,0.0
03251,2019,12,2019-12,bbc_news_tv,covid,"after the first christmas, the feedback we got was so overwhelming that we thought christmas probably isn’t enough, so we started doing events through the year.",neutral,0,0.0
03252,2019,12,2019-12,bbc_news_tv,covid,jason hill is one of the pilot he bet on statistics.,neutral,0,0.0
03253,2019,12,2019-12,bbc_news_tv,covid,"now, terrence, we’ve got one more surprise for you, because i heard you like a carol.",positive,1,0.5984
03254,2019,12,2019-12,bbc_news_tv,covid,"the reason they say that is because there is a risk that you might reveal how other people have voted and that is punishable by 3 £5,000 fine or six months in prison, so, you don’t want to do that.",negative,-1,0.7351
03255,2019,12,2019-12,bbc_news_tv,covid,"how is convenience, is a treats?",neutral,0,0.0
03256,2019,12,2019-12,bbc_news_tv,covid,our science editor david shukman spoke to me earlier and explained some of the thoughts and feelings coming out of the conference.,neutral,0,0.0
03257,2019,12,2019-12,bbc_news_tv,covid,"the rain of england, south walas.",neutral,0,0.0
03258,2019,12,2019-12,bbc_news_tv,covid,"no, really?",neutral,0,0.0
03259,2019,12,2019-12,bbc_news_tv,covid,"if you were watching breakfast this morning, you may have seen this.",neutral,0,0.0
03260,2019,12,2019-12,bbc_news_tv,covid,we are burning more fossil fuel at the moment.,neutral,0,0.0
03261,2019,12,2019-12,bbc_news_tv,covid,invincible sank in the solent off of portsmouth in 1758.,positive,1,0.4939
03262,2019,12,2019-12,bbc_news_tv,covid,"they took their time, to the point where i did scream as well to shoot him.",negative,-1,0.4588
03263,2019,12,2019-12,bbc_news_tv,covid,the heavy plumes of smoke still billowing.,neutral,0,0.0
03264,2019,12,2019-12,bbc_news_tv,covid,"sometimes it’s quite useful to hear them, if they’re coughing, that can be a sign of illness.",positive,1,0.1263
03265,2019,12,2019-12,bbc_news_tv,covid,"we don’t know how long it will take, but it will be a painstaking operation, a very dangerous one as well.",negative,-1,0.4478
03266,2019,12,2019-12,bbc_news_tv,covid,we are getting testify 10096 tme!,neutral,0,0.0
03267,2019,12,2019-12,bbc_news_tv,covid,results coverage starts as polls close tonight.,neutral,0,0.0
03268,2019,12,2019-12,bbc_news_tv,covid,that is not to say they aren’t there,neutral,0,0.0
03269,2019,12,2019-12,bbc_news_tv,covid,plaid cymru’s adam price arrives at his polling station in carmarthenshire to vote.,neutral,0,0.0
03270,2019,12,2019-12,bbc_news_tv,covid,bewitching!,neutral,0,0.0
03271,2019,12,2019-12,bbc_news_tv,covid,dan walker went along last night to see it decorated.,neutral,0,0.0
03272,2019,12,2019-12,bbc_news_tv,covid,moreno says he will improve when the side have had a few moments to work.,positive,1,0.4404
03273,2019,12,2019-12,bbc_news_tv,covid,"mixing up genres now, and being a bit, you can’t really define them, ithink that’s what people them, i think that’s what peopla want them, i think that’s what people want these days.",positive,1,0.1531
03274,2019,12,2019-12,bbc_news_tv,covid,it seemed like ages before they shot him.,positive,1,0.3612
03275,2019,12,2019-12,bbc_news_tv,covid,he was easy to talk to.,positive,1,0.4404
03276,2019,12,2019-12,bbc_news_tv,covid,"in its first day of trading, aramco was worth $1.",positive,1,0.2263
03277,2019,12,2019-12,bbc_news_tv,covid,"and everything you hear, i write and produce, i mix it, it’ll all me, really.",neutral,0,0.0
03278,2019,12,2019-12,bbc_news_tv,covid,our political correspondent jonathan blakejoins me now from westminster.,neutral,0,0.0
03279,2019,12,2019-12,bbc_news_tv,covid,and the wages bubble is about to burst.,neutral,0,0.0
03280,2019,12,2019-12,bbc_news_tv,covid,"associated british foods the biggest fall, which has gone ex dividend.",neutral,0,0.0
03281,2019,12,2019-12,bbc_news_tv,covid,now with all the business news.,neutral,0,0.0
03282,2019,12,2019-12,bbc_news_tv,covid,to see your own name.,neutral,0,0.0
03283,2019,12,2019-12,bbc_news_tv,covid,"at least eight people are known to have died, and another nine are missing, presumed dead.",negative,-1,0.8779
03284,2019,12,2019-12,bbc_news_tv,covid,tell us about the top ten.,positive,1,0.2023
03285,2019,12,2019-12,bbc_news_tv,covid,he has pleaded not guilty and denies any wrongdoing.,positive,1,0.5667
03286,2019,12,2019-12,bbc_news_tv,covid,"that’s alfie, looking very festive in his christmas jumper.",positive,1,0.5095
03287,2019,12,2019-12,bbc_news_tv,covid,thank you for coming in.,positive,1,0.3612
03288,2019,12,2019-12,bbc_news_tv,covid,you are not allowed to take most dogs into the polling station so they have to sit quietly outside.,neutral,0,0.0
03289,2019,12,2019-12,bbc_news_tv,covid,can you tell me what he meant to you?,neutral,0,0.0
03290,2019,12,2019-12,bbc_news_tv,covid,"we have had the morning session with gambia once again going to their arguments, to remind you what they are.",negative,-1,0.4019
03291,2019,12,2019-12,bbc_news_tv,covid,new zealand police say they will return tomorrow despite the growing risk of another eruption.,positive,1,0.0762
03292,2019,12,2019-12,bbc_news_tv,covid,the wages bubbla is about to burst.,neutral,0,0.0
03293,2019,12,2019-12,bbc_news_tv,covid,"under which all the countries promised to do various things for climate change, principally to cut their emissions of gases that are causing the heating.",positive,1,0.1027
03294,2019,12,2019-12,bbc_news_tv,covid,"john maguire, news, gloucestershire.",neutral,0,0.0
03295,2019,12,2019-12,bbc_news_tv,covid,"this is what i hope will be a short but helpful guide on how to vote if you’ve not done it before, and what you can and cannot do once you are inside the polling station.",positive,1,0.6858
03296,2019,12,2019-12,bbc_news_tv,covid,it’s an emotional day.,positive,1,0.1531
03297,2019,12,2019-12,bbc_news_tv,covid,"the usual, turkey and the trimmings, nut roast if you are vegetarian?",neutral,0,0.0
03298,2019,12,2019-12,bbc_news_tv,covid,so it feels fantastic.,positive,1,0.5945
03299,2019,12,2019-12,bbc_news_tv,covid,"it’s about not giving up, getting yourself out there and playing as many shows and taking up as many opportunities as possible.",positive,1,0.3322
03300,2019,12,2019-12,bbc_news_tv,covid,"in a moment, we’ll have all the business news, but first the headlines on news: rescuers in new zealand are preparing a dangerous operation to recover bodies after the volcanic eruption on white island.",negative,-1,0.631
03301,2019,12,2019-12,bbc_news_tv,covid,jason hill is one bet on statistic.,neutral,0,0.0
03302,2019,12,2019-12,bbc_news_tv,covid,"just a very high-pitched girl’s - not to be sexist, and that, but a girl’s scream.",negative,-1,0.5499
03303,2019,12,2019-12,bbc_news_tv,covid,"but if you add up all the promises they have made, you still get a dangerous level of warming by the end of the century.",neutral,0,0.0387
03304,2019,12,2019-12,bbc_news_tv,covid,tonight when polling stations dose.,neutral,0,0.0
03305,2019,12,2019-12,bbc_news_tv,covid,we will keep an eye on that one.,neutral,0,0.0
03306,2019,12,2019-12,bbc_news_tv,covid,"so, what is the cost of trying to get into the premier league?",neutral,0,0.0
03307,2019,12,2019-12,bbc_news_tv,covid,who are you going to go for christmas dinner with this year?,neutral,0,0.0
03308,2019,12,2019-12,bbc_news_tv,covid,"so, what is on the menu?",neutral,0,0.0
03309,2019,12,2019-12,bbc_news_tv,covid,this six-tonne section was among the biggest items raised.,neutral,0,0.0
03310,2019,12,2019-12,bbc_news_tv,covid,so we knew we needed to push the limits 3 little needed to push the limits a little bit with bit with how many we could get and i am happy that i was able to get three figures.,positive,1,0.5719
03311,2019,12,2019-12,bbc_news_tv,covid,"we posters, in corner shops, just 38 people.",neutral,0,0.0
03312,2020,04,2020-04,bbc_news_tv,covid,good afternoon.,positive,1,0.4404
03313,2020,04,2020-04,bbc_news_tv,covid,"in turkey, particularly istanbul, there is quite an increase of cases.",positive,1,0.3774
03314,2020,04,2020-04,bbc_news_tv,covid,some light at the end of the tunnel.,neutral,0,0.0
03315,2020,04,2020-04,bbc_news_tv,covid,"and the only way we will be able to do that is to know who has had it, who is currently infected and keep them at home for the 1a days and then home for the 14 days and then contact home for the 1a days and then contact race those people they have been in contact with.",negative,-1,0.4939
03316,2020,04,2020-04,bbc_news_tv,covid,"is this pandemic sweeps across the world, many countries are fighting the virus their own way.",negative,-1,0.3612
03317,2020,04,2020-04,bbc_news_tv,covid,the figures reveal that a quarter of scottish deaths linked to the virus were in care homes.,positive,1,0.4939
03318,2020,04,2020-04,bbc_news_tv,covid,i think care homes and the care sector was very much at the bottom of the list.,positive,1,0.7506
03319,2020,04,2020-04,bbc_news_tv,covid,"we, as his family, haven’t seen him to hug him or anything in weeks.",positive,1,0.4767
03320,2020,04,2020-04,bbc_news_tv,covid,we will continue to do that until the end.,neutral,0,0.0
03321,2020,04,2020-04,bbc_news_tv,covid,"so, that is the latest death positive.",negative,-1,0.0772
03322,2020,04,2020-04,bbc_news_tv,covid,and so we can fight cove it effectively.,neutral,0,0.0094
03323,2020,04,2020-04,bbc_news_tv,covid,i can’t tell you how hard it is to lose 16 residents.,negative,-1,0.4767
03324,2020,04,2020-04,bbc_news_tv,covid,"i know that so many families have been gutted they haven’t been able to hold a wake or a reception, or really celebrate that person’s life in the way they would have wished, but there will come a time when we can meet together again, and i know that so many undertakers and funeral directors will work hard with families to provide a really meaningful and wonderful celebration of life.",positive,1,0.8167
03325,2020,04,2020-04,bbc_news_tv,covid,this is something which can completely overwhelm the best health systems in the world.,positive,1,0.5378
03326,2020,04,2020-04,bbc_news_tv,covid,"a feed of north-easterly wind means it will feel quite cold those exposed east coast, not quite as one generally across the country for friday.",negative,-1,0.144
03327,2020,04,2020-04,bbc_news_tv,covid,happening at the care homes that you are in charge of.,positive,1,0.4939
03328,2020,04,2020-04,bbc_news_tv,covid,"children in denmark are returning to nurseries and primary schools this morning, but the majority of measures remain in place.",neutral,0,0.0
03329,2020,04,2020-04,bbc_news_tv,covid,and what about their presumably also upset them.,negative,-1,0.3818
03330,2020,04,2020-04,bbc_news_tv,covid,"that may be helping with younger children, it may be cooking it may be all sorts of things in which young people themselves are playing a role.",positive,1,0.4588
03331,2020,04,2020-04,bbc_news_tv,covid,"the third very important factor are our people, the acceptability, because we know that such a lockdown has a very high toll.",positive,1,0.4927
03332,2020,04,2020-04,bbc_news_tv,covid,"this is up on the family links website, that is a charity i have been working with, so any family that wants to use this, as a way of opening up conversation and communication, i think they will find it very helpful.",positive,1,0.7089
03333,2020,04,2020-04,bbc_news_tv,covid,the headlines.,neutral,0,0.0
03334,2020,04,2020-04,bbc_news_tv,covid,i think the latest figures going on in care homes?,positive,1,0.4939
03335,2020,04,2020-04,bbc_news_tv,covid,the comments come amidst mounting criticism of the president’s own response to the crisis - the is by far the worst hit country with more than 600 thousand citizens testing positive and more than 26 thousand people have died there with the virus.,negative,-1,0.9022
03336,2020,04,2020-04,bbc_news_tv,covid,let’s do it.,neutral,0,0.0
03337,2020,04,2020-04,bbc_news_tv,covid,"during the same period, in the four weeks to april 12, crime has fallen by 28 % overall with a 37% reduction in allegations of rape and burglary.",negative,-1,0.8934
03338,2020,04,2020-04,bbc_news_tv,covid,that’s north west tonight’s weather presenter owain evans - adding some of his signature style to the tune.,neutral,0,0.0
03339,2020,04,2020-04,bbc_news_tv,covid,that suggesting the or so new rases.,neutral,0,0.0
03340,2020,04,2020-04,bbc_news_tv,covid,takes the total number in wales to 463.,positive,1,0.1513
03341,2020,04,2020-04,bbc_news_tv,covid,"moving out of thursday and friday though, the showers in the southwest will become more of a future as the area of low pressure starts to push liver for the north and they’ll be liver for the north and therll be some sharp liver for the north and they’ll be some sharp and possibly fender on friday and saturday and sunny.",negative,-1,0.128
03342,2020,04,2020-04,bbc_news_tv,covid,theirfinal words to her read by a care worker.,positive,1,0.4939
03343,2020,04,2020-04,bbc_news_tv,covid,further north.,neutral,0,0.0
03344,2020,04,2020-04,bbc_news_tv,covid,"that is up by 761 on the 12th people tested, 313,769 of whom 98,476 have now proved positive.",positive,1,0.5574
