sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
01411,2020,06,2020-06,BBC News TV,"the vernment is nfident it is government is confident it is meeting those five tests, some of were scientific and some of hose were logistical, like having a on testing and , and a spokesman for downing street said vernment is confident that with the test and trace programme aunched and if people comply now hunched and if peopla comply with the social distancing elines and the new rules, they don’t ink it will push the rate of ansmission of the virus above one is one of the things they which is one of the things they really want to avoid.",neutral,0,0.7104483246803284
01412,2020,06,2020-06,BBC News TV,"the government weigh up looking at the has to weigh up looking at the evidence on the science, rounded smission of coronavirus with ther factors like the impact on and well—being of people who are in lockdown and because he damage to the economy.",neutral,0,0.5635212063789368
01413,2020,06,2020-06,BBC News TV,"it is bsolutely safe and we have a clear we have been sticking to oughout the process in terms of aling with coronavirus and we are the stage of the plan where an get our ves a bit back to ormal, but it isn’t an overnight band thing.",neutral,0,0.6780827045440674
01414,2020,06,2020-06,BBC News TV,"if the government had to re—introduce res, they have the control measures, but they have the control to do so?",neutral,0,0.7724757194519043
01415,2020,06,2020-06,BBC News TV,"the government has said it not hesitate to do so, at the strategy seems to be that they would king to do that in a localised way, so in westminster it has been rred to as a strategy where ere are localised outbreaks they impose more stringent measures and they are hoping through the test ace programme where people a would solate themselves if they come into contact with somebody has tested positive for oronavirus, that that will keep any ture breaks restricted, future outbreaks restricted, although boris johnson has said will be some more localised outbreaks.",neutral,0,0.8160762786865234
01416,2020,06,2020-06,BBC News TV,"the government messaging seems to be relying heavily on saying to you really do need to comply with those guidelines but as you ined earlier, with different uidelines ifferent parts of the country there is the risk that it become confusing and people a will ave to pay attention to what are being asked to do.",negative,-1,0.5800045132637024
01417,2020,06,2020-06,BBC News TV,"the ding principle that the government is repeating is the distancing measure, you must keeping two metres away from people at all times.",neutral,0,0.5207465887069702
01418,2020,06,2020-06,BBC News TV,the headlines on news the lockdown is beginning to ease in england.,neutral,0,0.698158323764801
01419,2020,06,2020-06,BBC News TV,restrictions osened on those classed as extremely vulnerable but scientists aid it is safe for them.,neutral,0,0.7588284611701965
01420,2020,06,2020-06,BBC News TV,m: we are returning to the and the easing of the lockdown.,neutral,0,0.8490549921989441
01421,2020,06,2020-06,BBC News TV,"one thing that has happened duﬂng ring the lockdown period is that perience of online learning teaching children remotely has xtremely the process of beginning the day, but beyond that, it is very ficult, especially with the ounger children, to really sustain distancing all the way, so a focus on hygiene, hand washing the schools cleaning more larty than they have in the st, as t, as well as having dedicated ipment for the children to use.",neutral,0,0.6164195537567139
01422,2020,06,2020-06,BBC News TV,"we have also in ool setting there is no i’m just wondering if there are some schools ay have already before the coronavirus pandemic may have been ling somewhat, whether they somewhat, whether they are now seriously in trouble?",neutral,0,0.6171181797981262
01423,2020,06,2020-06,BBC News TV,"within the membership i have schools that have been open throughout the lockdown period with 50, 170 hildren ttending 100, 150, 170 children attending on a daily basis, looking after dren of key workers and in those situations it has built up fidence in staff and built up onfidence in the parents but you operate -- at you can operate -- that you ran operate safely and tively, and i think safely and effectively, and i think we have got to build on that erience and as the knowledge ecomes more widespread, i’m sure ools will be able with djustments to feel that they can their more widely.",neutral,0,0.5219281911849976
01424,2020,06,2020-06,BBC News TV,"we are getting the latest figures, 108 new deaths of who tested positive for ovid-19, at brings the total to 6,722 in erms of people who have ied in spital, but monday there a lag because of reporting issues the weekend.",neutral,0,0.5431601405143738
01425,2020,06,2020-06,BBC News TV,open—air markets and car showrooms are re—opening in england today — but with strict distancing measures in place.,neutral,0,0.9046855568885803
01426,2020,06,2020-06,BBC News TV,for example — if you’re taking a carfor a test—drive — normally you’d have a sales rep in the car with you.,neutral,0,0.8197950720787048
01427,2020,06,2020-06,BBC News TV,"ministers say the risk of infection is lower outdoors, and in more open spaces.",neutral,0,0.6228561997413635
01428,2020,06,2020-06,BBC News TV,"social distancing is vital, keeping everyone two metres apart.",neutral,0,0.716188371181488
01429,2020,06,2020-06,BBC News TV,to have a permanent lockdown for ten weeks is a nightmare in a small business.,negative,-1,0.8784308433532715
01430,2020,06,2020-06,BBC News TV,"one big issue today as things start going again is the threat of congestion, which is a lot of markets are reopening stalls gradually, in order to guard against the risk that people will start bumping into each other on narrow pavements and walkways.",negative,-1,0.5953797101974487
01431,2020,06,2020-06,BBC News TV,"today also sees car dealers back in business, after sales of new vehicles fell close to zero during the lockdown.",neutral,0,0.6537336111068726
01432,2020,06,2020-06,BBC News TV,"again, a big emphasis on measures to reduce the risk of transmission, helped by the fact that, in most showrooms, there is more indoor and outdoor space.",positive,1,0.5123826265335083
01433,2020,06,2020-06,BBC News TV,"during lockdown, the whole industry effectively shutdown.",negative,-1,0.6403565406799316
01434,2020,06,2020-06,BBC News TV,"here is possibly a sign of what is to come the queue outside ikea in gateshead, which let customers back in today, with a general reopening of nonessential shops in england expected from the 15th, our eerily quiet high streets expect to become much busier.",neutral,0,0.4999536871910095
01435,2020,06,2020-06,BBC News TV,the queen has been photographed riding in the grounds of windsor castle — the first time she’s been seen outside since the coronavirus lockdown began.,neutral,0,0.9136701822280884
01436,2020,06,2020-06,BBC News TV,the headlines the biggest easing in lockdown restrictions is underway — primary schools in england re—open,neutral,0,0.6785902976989746
01437,2020,06,2020-06,BBC News TV,"confusion for some, as restrictions are eased on those classed as extremely vulnerable.",neutral,0,0.6044747233390808
01438,2020,06,2020-06,BBC News TV,"two and a months since the last meeting before lockdown, horseracing has returned, a 10 race card at newcastle’s gosforth park is underway behind closed doors.",neutral,0,0.905994176864624
01439,2020,06,2020-06,BBC News TV,"everyone is tested for covid—19 when entering the venue, world number onejudd trump plays today, he’s described how unpleasant it is to have a swab taken on arrival.",negative,-1,0.664790153503418
01440,2020,06,2020-06,BBC News TV,"the last tournament we was in gibraltar, in march before the lockdown.",neutral,0,0.9151322245597839
01441,2020,06,2020-06,BBC News TV,england’s three—match rugby league test series with australia has been cancelled because of the pandemic.,negative,-1,0.8667030334472656
01442,2020,06,2020-06,BBC News TV,"also, i’mjoined by alan maryon—davis, honorary professor of public health at king’s college london.",neutral,0,0.8521632552146912
01443,2020,06,2020-06,BBC News TV,"that particular will get sent home and told to olate for seven days, as anybody who develops symptoms, and of rse the other people in their household should isolate for 14 days, but as as the other ildren in the class are concerned, yet.",neutral,0,0.6884462833404541
01444,2020,06,2020-06,BBC News TV,not unless that child was sent home with the a test and that test is ositive.,neutral,0,0.5049045085906982
01445,2020,06,2020-06,BBC News TV,"of course a key tems that alan has pointed out the system called contact that the system rallcd contact tracing, where if a child or staff have symptoms, not only do hey isolate but they should contact and then have a test, and turn the public health department in theory be notified, and they would send out contact traces.",neutral,0,0.8221970200538635
01446,2020,06,2020-06,BBC News TV,"we have also got a second problem, is don’t really have very which is we don’t really have very good data at the local level on actly many cases there are going on in the community, and ’s because these have not been ported to or to 111.",negative,-1,0.7502140998840332
01447,2020,06,2020-06,BBC News TV,"l, hope, the food won’t pass on infection but what you have to careful of is the utensils, ives and forks, cups and saucers, ses, you should take your own only use your own stuff, don’t re it around with other households.",neutral,0,0.5636628270149231
01448,2020,06,2020-06,BBC News TV,"so at the moment what ave in the way of data at a ral level are cases in hospital that been confirmed, the blood have gone missing, so we only have the hospital confirmed cases, lso only have the deaths, so we are very reliant on those but are the tip of the iceberg.",negative,-1,0.6020134091377258
01449,2020,06,2020-06,BBC News TV,"hey may be good proxy measures but don’t really tell you what is ing on in the community, and at’s because people were told to ay at and not report their mptoms to gps, and also they were to phone 111, who did not turn he data to either.",neutral,0,0.5653173923492432
01450,2020,06,2020-06,BBC News TV,"now, here is a formal, established tem for notifying suspected ses, the government has choose to use t, and this is the not to use that, and this is the real problem for the epidemic, use it won’t be dealt with at ral cal level.",negative,-1,0.7064781785011292
01451,2020,06,2020-06,BBC News TV,"there is xed evidence on this, but it is ought that children are actually, are they less likely to not only are they lass likely to suffer from or any illness he virus, they seem to be from the virus, they seem to be protected in some way very largely, so the evidence seems to be that they are less likely to pass irus on, which if that is true, and it is not actually certain yet is looking that way from the vidence, that is a blessing, use of course children do love to rush and hug people and mix—up peopla, the worry is that they will then ring that virus into sehold where there is an older person or a vulnerable person.",neutral,0,0.5867258310317993
01452,2020,06,2020-06,BBC News TV,"is the rate infection in the so high, even though we have been in kdown?",neutral,0,0.5769246220588684
01453,2020,06,2020-06,BBC News TV,"we were a bit slow the whole testing procedure, we were a bit slow with lockdown o.",negative,-1,0.7915400266647339
01454,2020,06,2020-06,BBC News TV,"professor allyson pollock, i think we have to fiddle with the line, let’s if we are any better for stock as hite as the rate of new nfection still so high here, even ugh we have been in lockdown?",negative,-1,0.6901364326477051
01455,2020,06,2020-06,BBC News TV,"we only bout the rate of infections from the number of deaths, the of hospital cases, but we number of hospital rases, but we don’t know what is actually ening in the community and of ourse what is happening is this is just one g, huge outbreak, not just one big, huge outbreak, this is consisting of thousands of outbreaks going on in little outbreaks going on in different parts of the country at erent times.",negative,-1,0.742020308971405
01456,2020,06,2020-06,BBC News TV,"so the south—west for example esn’t have much fection or hospital admissions mpared with the north—east and th-west, what you are having is the utbreaks going on in fferent parts of the country, and you put them together, then you till have one epidemic, so it is reasing.",neutral,0,0.5191420316696167
01457,2020,06,2020-06,BBC News TV,"she writes my sband been shielding since march, i am due to go back to work all the shops open on the 15th june.",neutral,0,0.8671674728393555
01458,2020,06,2020-06,BBC News TV,"of course they can work home that is possible, and that is certainly advisable, but it epend very much on the nature does depend very much on the nature of the workplace they will be going is from steve, with the new shielding regulation allowing us to , should we be wearing face sks?",neutral,0,0.724786102771759
01459,2020,06,2020-06,BBC News TV,"face masks have been used with other measures in a, south korea and taiwan, but evidence isn’t strong and they been no trials, and the very worry about face is that people them on, them off, touch heir face then hey touch other jects without washing their hands.",negative,-1,0.6077531576156616
01460,2020,06,2020-06,BBC News TV,"facemasks, there is no strong ence for, and the only time that you might want to use them is if got symptoms, though you should really be self—isolating at oint.",neutral,0,0.6939576864242554
01461,2020,06,2020-06,BBC News TV,what re the hances with someone with no toms passing on the virus?,neutral,0,0.5668644309043884
01462,2020,06,2020-06,BBC News TV,"well, we do know from studies around the that it is perfectly possible a to pass on virus, even if you no of covert.",neutral,0,0.6536188721656799
01463,2020,06,2020-06,BBC News TV,"there is so—called ransmission, which can occur two or ree days before pear, or maybe may never in some people, but it is appear in some peopla, but it is possibla to pass on the virus, yes ,",neutral,0,0.7916129231452942
01464,2020,06,2020-06,BBC News TV,"so yes, that is a worry and of the most difficult things to to terms with, in terms of ntrolling the epidemic and erstanding the epidemiology of it of course that is we are all waiting really poor some of the ody studies which we hope will be put in place soon, antibody ing, so we get a much better testing, so we get a much better idea of how much disease there is and a much better idea of how hat disease is transmitted even people who don’t have among peopla who don’t have symptoms.",neutral,0,0.4888610243797302
01465,2020,06,2020-06,BBC News TV,but the statistics have dumbfounded scientists.,negative,-1,0.8183825016021729
01466,2020,06,2020-06,BBC News TV,scientists are not yet sure.,neutral,0,0.7475554347038269
01467,2020,06,2020-06,BBC News TV,"is the lockdown restrictions are eased, grandparents have been hit perhaps of all.",neutral,0,0.7674033641815186
01468,2020,06,2020-06,BBC News TV,the headlines the biggest easing in lockdown restrictions is underway — primary schools in england re—open,neutral,0,0.6785902976989746
01469,2020,06,2020-06,BBC News TV,confusion for some — as restrictions are eased on those classed as extremely vulnerable.,neutral,0,0.598369836807251
01470,2020,06,2020-06,BBC News TV,are slowly going to get their lives back to normal — as the biggest easing of lockdown measures since they were introduced in march gets underway.,positive,1,0.5324958562850952
01471,2020,06,2020-06,BBC News TV,all four nations of the now have guidelines in place allowing more than two people to meet outside.,neutral,0,0.9157094359397888
01472,2020,06,2020-06,BBC News TV,but shielding advice in northern ireland and scotland hasn’t changed.,neutral,0,0.736423671245575
01473,2020,06,2020-06,BBC News TV,"the first phase in the reopening of schools has begun in england, with children in nurseries and years one and six returning this morning.",neutral,0,0.865919291973114
01474,2020,06,2020-06,BBC News TV,"and, provided they meet safety guidelines to protect shoppers and workers, open air markets and car showrooms in england are also able to trade again.",neutral,0,0.5358110070228577
01475,2020,06,2020-06,BBC News TV,but the measures come as another group of public health officials warn the pace of change in england could lead to a rise in the infection rate.,negative,-1,0.5238360166549683
01476,2020,06,2020-06,BBC News TV,it may not be a manic monday of openings but the lid on lockdown is starting to creek open.,neutral,0,0.8082703351974487
01477,2020,06,2020-06,BBC News TV,"but local officials say with the numbers they have seen outside in recent days, the message about the rules still isn’t clear.",neutral,0,0.49863842129707336
01478,2020,06,2020-06,BBC News TV,i think people are completely confused now by the rules.,negative,-1,0.9261858463287354
01479,2020,06,2020-06,BBC News TV,"you ask people on the beach what the rules are, they don’t know and frankly they don’t care any more.",negative,-1,0.6782534718513489
01480,2020,06,2020-06,BBC News TV,what now are the rules for gathering?,neutral,0,0.763665497303009
01481,2020,06,2020-06,BBC News TV,"but everywhere, social—distancing rules apply.",neutral,0,0.7755220532417297
01482,2020,06,2020-06,BBC News TV,"it’s making some people nervous, but others say they welcome the opportunity to move out of lockdown.",neutral,0,0.584457516670227
01483,2020,06,2020-06,BBC News TV,"we’ve also said if people comply with the rules and the test and trace system is up and running, which it has been since thursday, then there is a good likelihood we will not breach the value factor above one.",positive,1,0.581271767616272
01484,2020,06,2020-06,BBC News TV,the vast majority of the public will follow those guidelines extremely well but there is a danger there is a confusing message.,neutral,0,0.5438091158866882
01485,2020,06,2020-06,BBC News TV,and we might have a second wave.,neutral,0,0.844399631023407
01486,2020,06,2020-06,BBC News TV,loosening lockdown measures are a challenge for everyone.,neutral,0,0.6311284899711609
01487,2020,06,2020-06,BBC News TV,after six weeks closed because of the coronavirus — primary schools re—opened this morning but parents don’t have to send their children back.,neutral,0,0.6477943658828735
01488,2020,06,2020-06,BBC News TV,"in england and wales, people who have been shielding — those who are clinically very vulnerable to coronavirus — can now exercise and meet people from another household outdoors.",neutral,0,0.6093944907188416
01489,2020,06,2020-06,BBC News TV,after 11 weeks of shielding for derek this is a day to savour.,positive,1,0.8672538995742798
01490,2020,06,2020-06,BBC News TV,"he knows covid—19 could kill him, but being confined to his home in treorchy for so long has been hard.",negative,-1,0.8287874460220337
01491,2020,06,2020-06,BBC News TV,"now that we have passed the peak and the prevalence of covid—19 in the community has reduced significantly, we believe that the risk to those shielding is lower.",positive,1,0.5087549686431885
01492,2020,06,2020-06,BBC News TV,"the change in guidance came unexpectedly, with no clear reduction in the number, or the rate at which the virus is reproducing.",negative,-1,0.6077097654342651
01493,2020,06,2020-06,BBC News TV,does this mean it’s the end of shielding?,neutral,0,0.7772958874702454
01494,2020,06,2020-06,BBC News TV,the guidance on shielding in scotland and northern ireland hasn’t changed.,neutral,0,0.7850504517555237
01495,2020,06,2020-06,BBC News TV,he committee of scientists is made up of dozens and dozens of from all aspects of the people from all aspects of the science community and they don’t all about everything.,neutral,0,0.7794690728187561
01496,2020,06,2020-06,BBC News TV,"t’s what he government is balancing, schools, for example, schools to open, but not all urging schools to open, but not all of them are following the guidelines king back the different years at one point, so everyone is oaching this differently.",neutral,0,0.7640186548233032
01497,2020,06,2020-06,BBC News TV,"it is absolutely safe and we have a very dear plan that we have been king to very clear plan that we have been sticking to throughout the process ling with the coronavirus and are now at the stage of that plan re we can get our lives a little bit hit back normal, but that isn’t overnight big bang then, it is sured and progressive and we do in a safe and responsible way and is today we are starting covered markets and dietary and a couple of weeks will get shops open and then hopefully in eginning of uly we will be the beginning of july we will be able to get restaurants and pubs .",positive,1,0.8451387286186218
01498,2020,06,2020-06,BBC News TV,those areas have opened up and there doesn’t seem to een a big spike in have been a big spike in transmission or new cases and that hat they be hoping it’s is what they will be hoping it’s happening here.,neutral,0,0.7044337391853333
01499,2020,06,2020-06,BBC News TV,she said the vast majority of people followed the new measures over the weekend however some people did break the rules.,neutral,0,0.7735757231712341
01500,2020,06,2020-06,BBC News TV,last week we deliberately allowed lexibility when we changed the ockdown restrictions and we ommended that people do not avel more than five miles for reation but we left room for some scretion so that you can go further isit family.,neutral,0,0.7645580768585205
01501,2020,06,2020-06,BBC News TV,"it is worth being clear and i have a to be clear, if there is duty to be clear, if there is continued evidence of even a rity not abiding by these guidelines and travelling cessarily and if people meet up larger groups and if they are ing journeys which risk of reading the virus, we would have these restrictions on group ize and travel distance into law.",neutral,0,0.6177982091903687
01502,2020,06,2020-06,BBC News TV,the headlines on news the biggest easing in lockdown restrictions is underway — primary schools in england re—open,neutral,0,0.7595202922821045
01503,2020,06,2020-06,BBC News TV,confusion for some — as restrictions are eased on those classed as extremely vulnerable — calls for the scientific evidence showing it’ll be safe for them.,neutral,0,0.6957614421844482
01504,2020,06,2020-06,BBC News TV,"the netherlands is easing its lockdown with primary schools returning to normal, and restaurants, bars, cinemas, and theatres allowed to re—open.",positive,1,0.6200762391090393
01505,2020,06,2020-06,BBC News TV,"and when you do go inside, the rules are the same as outside — you must keep your distance from other people.",neutral,0,0.7773507237434387
01506,2020,06,2020-06,BBC News TV,"so, if you’re worried about being able to travel — these masterpieces were here before the pandemic and they will be around long after it’s gone.",neutral,0,0.5872011780738831
01507,2020,06,2020-06,BBC News TV,"—— the coliseum in rome is opening for the first time to tourist in hs, but there are restrictions the numbers allowed in.",neutral,0,0.8034898042678833
01508,2020,06,2020-06,BBC News TV,returning to the and our easing of the lockdown — as we’ve been reporting some schools in england are opening to more pupils today while some — are definitely not.,neutral,0,0.6988965272903442
01509,2020,06,2020-06,BBC News TV,it has been a mixed bag and some are comfortable to send heir children back and some don’t choice and somehow children have a choice and somehow children who have been going throughout the ety of the virus.,negative,-1,0.5623438358306885
01510,2020,06,2020-06,BBC News TV,because they are key workers.,neutral,0,0.7721194624900818
01511,2020,06,2020-06,BBC News TV,"we are happy to for he moment, things are do this for the moment, things are changing with coronavirus, and it is to put a on when edith hard to put a date on when edith will return, but we won’t put a date she misses her iends?",neutral,0,0.5196060538291931
01512,2020,06,2020-06,BBC News TV,the queen has been photographed riding in the grounds of windsor castle — the first time she’s been seen outside since the coronavirus lockdown began.,neutral,0,0.9136701822280884
01513,2020,06,2020-06,BBC News TV,"as lockdown restrictions are eased, many families are able to see each other for the first time in months.",positive,1,0.7523624897003174
01514,2020,06,2020-06,BBC News TV,grandparents have been some of the hardest hit by the restrictions.,negative,-1,0.8317763805389404
01515,2020,06,2020-06,BBC News TV,the biggest easing in lockdown restrictions is underway — primary schools in england re—open,neutral,0,0.5515555143356323
01516,2020,06,2020-06,BBC News TV,"confusion for some, as restrictions are eased on those classed as extremely vulnerable.",neutral,0,0.6044747233390808
01517,2020,06,2020-06,BBC News TV,"two and half months since the last meeting before lockdown, horseracing has returned, a ten—race card at newcastle’s gosforth park is underway behind closed doors.",neutral,0,0.9081133604049683
01518,2020,06,2020-06,BBC News TV,"and that is the main thing, as industry tries to recover from financial hit has taken a real financial hit it has taken due to this lockdown.",negative,-1,0.49514979124069214
01519,2020,06,2020-06,BBC News TV,"they are playing at a venue that also has a hotel, so all the players and officials can completely self—isolate during the 11 days of competition with everyone having to be tested for covid—19 on arrival, world number one and reigning world championjudd trump is one of the first to play.",neutral,0,0.6621851921081543
01520,2020,06,2020-06,BBC News TV,england’s three—match rugby league test series with australia has been cancelled because of the pandemic.,negative,-1,0.8667030334472656
01521,2020,06,2020-06,BBC News TV,"outdoor markets in england are now able to trade again, as the government starts to lift some lockdown measures.",positive,1,0.5500300526618958
01522,2020,06,2020-06,BBC News TV,he said the timing is right for easing lockdown restirctions.,positive,1,0.49810168147087097
01523,2020,06,2020-06,BBC News TV,"it is olutely safe and we have a very ear plan we have been sticking to oughout his whole process, dealing coronavirus, and we are at the of that plan where we ran get our ives a little bit re back to normal",positive,1,0.6482762694358826
01524,2020,06,2020-06,BBC News TV,"the chancellor was then asked what support there’ll be for businesses, if an increase in coronavirus infections leads to a second lockdown.",neutral,0,0.7127769589424133
01525,2020,06,2020-06,BBC News TV,"m: we have put in place unprecedented measures to support not just nesses but also individuals rough this difficult period, and a of those measures last for a ery long time actually.",neutral,0,0.5124754905700684
01526,2020,06,2020-06,BBC News TV,"ourjob retention scheme, the furlough me plus all the way to october, recently we did a second and payment for the self—employed will come in the summer, so aken together there is a huge unt of support and a clear plan to reopen bits of our economy that are closed and get country back mal, open again.",positive,1,0.6037967205047607
01527,2020,06,2020-06,BBC News TV,open—air markets and car showrooms are re—opening in england today — but with strict distancing measures in place.,neutral,0,0.9046855568885803
01528,2020,06,2020-06,BBC News TV,"for example, if you’re taking a carfor a test—drive, normally you’d have a sales rep in the car with you.",neutral,0,0.8241895437240601
01529,2020,06,2020-06,BBC News TV,"ministers say the risk of infection is lower outdoors, and in more open spaces.",neutral,0,0.6228561997413635
01530,2020,06,2020-06,BBC News TV,"social distancing is vital, keeping everyone two metres apart.",neutral,0,0.716188371181488
01531,2020,06,2020-06,BBC News TV,to have a permanent lockdown for ten weeks is a nightmare in a small business.,negative,-1,0.8784308433532715
01532,2020,06,2020-06,BBC News TV,"one big issue today as things start going again is the threat of congestion, which is a lot of markets are reopening stalls gradually, in order to guard against the risk that people will start bumping into each other on narrow pavements and walkways.",negative,-1,0.5953797101974487
01533,2020,06,2020-06,BBC News TV,"today also sees car dealers back in business, after sales of new vehicles fell close to zero during the lockdown.",neutral,0,0.6537336111068726
01534,2020,06,2020-06,BBC News TV,"again, a big emphasis on measures to reduce the risk of transmission, helped by the fact that, in most showrooms, there is more indoor and outdoor space.",positive,1,0.5123826265335083
01535,2020,06,2020-06,BBC News TV,"during lockdown, the whole industry effectively shutdown.",negative,-1,0.6403565406799316
01536,2020,06,2020-06,BBC News TV,"here is possibly a sign of what is to come the queue outside ikea in gateshead, which let customers back in today, with a general reopening of nonessential shops in england expected from the 15th, our eerily quiet high streets expect to become much busier.",neutral,0,0.4999536871910095
01537,2020,06,2020-06,BBC News TV,"the virus operty in march, which is of urse one of the busiest periods in alendar.",neutral,0,0.8114193081855774
01538,2020,06,2020-06,BBC News TV,"i mentioned start of this that from now if you want a test drive, you go your own.",neutral,0,0.860168993473053
01539,2020,06,2020-06,BBC News TV,"so as you at the pandemic, it hasn’t been reat big hit in one place.",negative,-1,0.5006673336029053
01540,2020,06,2020-06,BBC News TV,"i think we are going see that initial surge of pent—up rs, and hen we will see a orders, and then we will see a declined car market.",neutral,0,0.7877981066703796
01541,2020,06,2020-06,BBC News TV,"i think what it leads to, though, is ndustry would really like to a stimulus package from the ernment, in conjunction with the ufacturers working together to and restart its engine for the omy and get as much revenue back nto the government, to get people furlough as quickly as they can really tart the economy.",neutral,0,0.6542502045631409
01542,2020,06,2020-06,BBC News TV,the headlines on news the biggest easing in lockdown restrictions is underway — primary schools in england re—open,neutral,0,0.7595202922821045
01543,2020,06,2020-06,BBC News TV,"confusion for some, as restrictions are eased on those classed as extremely vulnerable, calls for the scientific evidence showing it’ll be safe for them.",neutral,0,0.6922950744628906
01544,2020,06,2020-06,BBC News TV,"as lockdown is eased, and thousands of people head to beaches, at the weekend people were been seen jumping from the cliffs on dorset’sjurassic coast, despite three men being seriously hurt at the weekend.",neutral,0,0.6127944588661194
01545,2020,06,2020-06,BBC News TV,"the casualties were airlifted to hospital, afterjumping 21 metres from durdle door on saturday afternoon — an activity known as tombstoning.",neutral,0,0.5102058053016663
01546,2020,06,2020-06,BBC News TV,the sunny spell has made lockdown so much easier to bearfor those lucky enough to get outside.,positive,1,0.9267814755439758
01547,2020,06,2020-06,BBC News TV,but the statistics have dumbfounded scientists.,negative,-1,0.8183825016021729
01548,2020,06,2020-06,BBC News TV,scientists are not yet sure.,neutral,0,0.7475554347038269
01549,2020,06,2020-06,BBC News TV,"in istanbul, a symbolic easing of the coronavirus lockdown has taken place.",neutral,0,0.8568496108055115
01550,2020,06,2020-06,BBC News TV,"many other restrictions are being lifted today in turkey — allowing travel between cities to resume, and the re—opening of cafes, restaurants and sporting facilities.",positive,1,0.686761200428009
01551,2020,06,2020-06,BBC News TV,the headlines the biggest easing in lockdown restrictions is underway — primary schools in england re—open,neutral,0,0.6785902976989746
01552,2020,06,2020-06,BBC News TV,are slowly going to get their lives back to normal — as the biggest easing of lockdown measures since they were introduced in march gets underway.,positive,1,0.5324958562850952
01553,2020,06,2020-06,BBC News TV,all four nations of the now have guidelines in place allowing more than two people to meet outside.,neutral,0,0.9157094359397888
01554,2020,06,2020-06,BBC News TV,but shielding advice in northern ireland and scotland hasn’t changed.,neutral,0,0.736423671245575
01555,2020,06,2020-06,BBC News TV,"the first phase in the reopening of schools has begun in england, with children in nurseries and years one and six returning this morning.",neutral,0,0.865919291973114
01556,2020,06,2020-06,BBC News TV,"and, provided they meet safety guidelines to protect shoppers and workers, open air markets and car showrooms in england are also able to trade again.",neutral,0,0.5358110070228577
01557,2020,06,2020-06,BBC News TV,but the measures come as another group of public health officials warn the pace of change in england could lead to a rise in the infection rate.,negative,-1,0.5238360166549683
01558,2020,06,2020-06,BBC News TV,it may not be a manic monday of openings but the lid on lockdown is starting to creek open.,neutral,0,0.8082703351974487
01559,2020,06,2020-06,BBC News TV,"but local officials say with the numbers they have seen outside in recent days, the message about the rules still isn’t clear.",neutral,0,0.49863842129707336
01560,2020,06,2020-06,BBC News TV,i think people are completely confused now by the rules.,negative,-1,0.9261858463287354
01561,2020,06,2020-06,BBC News TV,"you ask people on the beach what the rules are, they don’t know and frankly they don’t care any more.",negative,-1,0.6782534718513489
01562,2020,06,2020-06,BBC News TV,what now are the rules for gathering?,neutral,0,0.763665497303009
01563,2020,06,2020-06,BBC News TV,"but everywhere, social—distancing rules apply.",neutral,0,0.7755220532417297
01564,2020,06,2020-06,BBC News TV,"it’s making some people nervous, but others say they welcome the opportunity to move out of lockdown.",neutral,0,0.584457516670227
01565,2020,06,2020-06,BBC News TV,"we’ve also said if people comply with the rules and the test and trace system is up and running, which it has been since thursday, then there is a good likelihood we will not breach the value factor above one.",positive,1,0.581271767616272
01566,2020,06,2020-06,BBC News TV,the vast majority of the public will follow those guidelines extremely well but there is a danger there is a confusing message.,neutral,0,0.5438091158866882
01567,2020,06,2020-06,BBC News TV,and we might have a second wave.,neutral,0,0.844399631023407
01568,2020,06,2020-06,BBC News TV,loosening lockdown measures are a challenge for everyone in our changing world of inside outside living.,neutral,0,0.6760285496711731
01569,2020,06,2020-06,BBC News TV,"well, the daily coronavirus downing street briefing is due to get underway in around an hour — today led by the health secretary, matt hancock and professorjohn newton, national testing coodinator for england.",neutral,0,0.9176254272460938
01570,2020,06,2020-06,BBC News TV,the concern for some people is that the easing of the lockdown is too and too fast.,negative,-1,0.731629490852356
01571,2020,06,2020-06,BBC News TV,"the government will these are tentative steps and his is not a free for all, but of rse if you look at those pictures the beaches at the weekend looks it like that but if you think out the reality of lives compared pre—lockdown we are not going to ormal.",neutral,0,0.6402896046638489
01572,2020,06,2020-06,BBC News TV,they are not going to eradicate that letely until there is a vaccine and that unfortunately does not seem ere very soon so in the meantime ministers have said you got to the man to live with the virus and that is it is about ging the way you do things —— inisters ave said you have got to arn to live with the virus.,negative,-1,0.68235844373703
01573,2020,06,2020-06,BBC News TV,"they ant to hasise the message that has grown from a stay at home to the distancing, but you must not orget that that still matters an lot, whatever you are doing, though some restrictions have lifted, it is important that keep doing that, and that is hether you are in a school or an ice or on public transport, they be hoping they can open up bits the onomy and get people back to but without the rate going up over one.",neutral,0,0.6724327802658081
01574,2020,06,2020-06,BBC News TV,"after six weeks closed because of the coronavirus, primary schools re—opened this morning but parents don’t have to send their children back, and many teachers’ unions are warning it’s too soon for them to do so.",negative,-1,0.5464879274368286
01575,2020,06,2020-06,BBC News TV,"we want children to be back chool, every school as been open for key workers dren and vulnerable children and we want to get to wide opening as as we can but we think some quickly as we ran but we think some caution is needed in the way that cientists are talking about, evitably going back to school ans there is more contact and ere is a rise in the rate cause of that and less the contact ing is up and running to counter at there danger of a second peak which would be bad for the omy and bad for children’s ducation.",neutral,0,0.5460074543952942
